t,linear_x,angular_z
7.664071943,0.0,0.16
7.713973616,0.0,0.32
7.764006807,0.0,0.48
7.814146526,0.0,0.64
7.86419956,0.0,0.6842105263157894
7.913999065,0.0,0.6842105263157894
7.964006229,0.0,0.8442105263157894
8.014003658,0.0,0.9999999999999999
8.063964863,0.0,0.9999999999999999
8.113982028,0.0,0.9999999999999999
8.163994929,0.0,0.9999999999999999
8.214047458,0.0,0.9999999999999999
8.263991314,0.0,0.9999999999999999
8.313990586,0.0,0.9999999999999999
8.363967437,0.0,0.894736842105263
8.413991892,0.0,0.894736842105263
8.464005509,0.0,0.894736842105263
8.513976401,0.0,0.894736842105263
8.563984581,0.0,0.894736842105263
8.614005237,0.0,0.894736842105263
8.663966827,0.0,0.7894736842105262
8.713994212,0.0,0.7894736842105262
8.763982772,0.0,0.7894736842105262
8.813990237,0.0,0.7894736842105262
8.864002593,0.0,0.7894736842105262
8.914055787,0.0,0.9494736842105262
8.963929207,0.0,0.9999999999999999
9.013978364,0.0,0.9999999999999999
9.063992802,0.0,0.9999999999999999
9.113982731,0.0,0.9999999999999999
9.164019201,0.0,0.894736842105263
9.21415966,0.0,0.894736842105263
9.263977616,0.0,0.894736842105263
9.314000657,0.0,0.894736842105263
9.363990348,0.0,0.894736842105263
9.413987891,0.10526315789473684,0.9999999999999999
9.463998844,0.05263157894736842,0.9999999999999999
9.514001721,0.05263157894736842,0.9999999999999999
9.56397602,0.05263157894736842,0.9999999999999999
9.61398302,0.05263157894736842,0.9999999999999999
9.664182801,0.17763157894736842,0.9999999999999999
9.713980866,0.21052631578947367,0.9999999999999999
9.764061382,0.21052631578947367,0.9999999999999999
9.813973597,0.3355263157894737,0.9999999999999999
9.86398934,0.3684210526315789,0.9999999999999999
9.913994628,0.3157894736842105,0.9999999999999999
9.963992623,0.3157894736842105,0.9999999999999999
10.013997902,0.2631578947368421,0.9999999999999999
10.064006651,0.3157894736842105,0.9999999999999999
10.113991462,0.3157894736842105,0.9999999999999999
10.164007435,0.3157894736842105,0.9999999999999999
10.213945559,0.2631578947368421,0.9999999999999999
10.263981495,0.2631578947368421,0.9999999999999999
10.31398481,0.2631578947368421,0.9999999999999999
10.364017623,0.3157894736842105,0.9999999999999999
10.414033816,0.3157894736842105,0.9999999999999999
10.464333535,0.3157894736842105,0.9999999999999999
10.513991458,0.3157894736842105,0.9999999999999999
10.564009167,0.2631578947368421,0.9999999999999999
10.614039166,0.3684210526315789,0.9999999999999999
10.663975789,0.4934210526315789,0.9999999999999999
10.7139796,0.5,0.9999999999999999
10.763970348,0.5,0.9999999999999999
10.81513015,0.5,0.9999999999999999
10.86398629,0.5,0.9999999999999999
10.914095292,0.5,0.9999999999999999
10.963947142,0.5,0.9999999999999999
11.013947719,0.5,0.9999999999999999
11.0639873,0.5,0.9999999999999999
11.114037024,0.5,0.9999999999999999
11.16397092,0.5,0.9999999999999999
11.213991409,0.5,0.9999999999999999
11.263992717,0.5,0.894736842105263
11.314128879,0.5,0.894736842105263
11.363980298,0.5,0.894736842105263
11.413958614,0.5,0.7894736842105262
11.464017845,0.5,0.7894736842105262
11.513965822,0.5,0.894736842105263
11.56397471,0.5,0.7894736842105262
11.614003898,0.5,0.7894736842105262
11.663994762,0.5,0.7894736842105262
11.714099018,0.5,0.6842105263157894
11.763984517,0.5,0.6842105263157894
11.813985903,0.5,0.5789473684210525
11.863992412,0.5,0.4736842105263157
11.913950903,0.5,0.4736842105263157
11.963994855,0.5,0.4736842105263157
12.014004478,0.5,0.4736842105263157
12.064135444,0.5,0.4736842105263157
12.113991084,0.5,0.36842105263157887
12.163971756,0.5,0.36842105263157887
12.214049227,0.5,0.4736842105263157
12.263971479,0.5,0.36842105263157887
12.313980274,0.5,0.36842105263157887
12.364013215,0.5,0.36842105263157887
12.41398195,0.5,0.36842105263157887
12.464140641,0.5,0.36842105263157887
12.513945578,0.5,0.36842105263157887
12.56396452,0.5,0.36842105263157887
12.613975846,0.5,0.26315789473684204
12.663977181,0.5,0.26315789473684204
12.714153472,0.5,0.26315789473684204
12.763968128,0.5,0.26315789473684204
12.814013945,0.5,0.26315789473684204
12.864192557,0.5,0.1578947368421052
12.913997686,0.5,0.26315789473684204
12.963981339,0.5,0.26315789473684204
13.013965341,0.5,0.26315789473684204
13.063962805,0.5,0.26315789473684204
13.114067592,0.5,0.26315789473684204
13.164006807,0.5,0.26315789473684204
13.213992731,0.5,0.1578947368421052
13.264028709,0.5,0.1578947368421052
13.314011122,0.5,0.1578947368421052
13.364014254,0.5,0.1578947368421052
13.414122603,0.5,0.1578947368421052
13.463960112,0.5,0.1578947368421052
13.513991155,0.5,0.1578947368421052
13.563986725,0.5,0.1578947368421052
13.614020043,0.5,0.1578947368421052
13.663994191,0.5,0.26315789473684204
13.713943054,0.5,0.26315789473684204
13.763986643,0.5,0.26315789473684204
13.816284377,0.5,0.1578947368421052
13.8639984,0.5,0.31789473684210523
13.914039133,0.5,0.4736842105263157
13.963961013,0.5,0.4736842105263157
14.014006525,0.5,0.4736842105263157
14.063985952,0.5,0.4736842105263157
14.113989122,0.5,0.4736842105263157
14.163959825,0.5,0.36842105263157887
14.213992075,0.5,0.36842105263157887
14.264030691,0.5,0.36842105263157887
14.313977253,0.5,0.36842105263157887
14.363971724,0.5,0.36842105263157887
14.414183811,0.5,0.36842105263157887
14.464008548,0.5,0.26315789473684204
14.514033508,0.5,0.26315789473684204
14.564075976,0.5,0.26315789473684204
14.613984943,0.5,0.26315789473684204
14.665225514,0.5,0.26315789473684204
14.714173877,0.5,0.26315789473684204
14.764189229,0.5,0.26315789473684204
14.81398066,0.5,0.26315789473684204
14.863970357,0.5,0.26315789473684204
14.913983073,0.5,0.10315789473684203
14.963978325,0.5,0.05263157894736836
15.0139993,0.5,0.05263157894736836
15.06429295,0.5,0.05263157894736836
15.114048128,0.5,0.0
15.163992613,0.5,0.05263157894736836
15.21400084,0.5,0.05263157894736836
15.263981036,0.5,0.05263157894736836
15.313971624,0.5,0.05263157894736836
15.363989926,0.5,0.05263157894736836
15.413984502,0.5,0.05263157894736836
15.46399732,0.5,0.05263157894736836
15.513994288,0.5,0.05263157894736836
15.564215841,0.5,0.05263157894736836
15.613944141,0.5,0.05263157894736836
15.66401064,0.5,0.05263157894736836
15.713976017,0.5,0.05263157894736836
15.764137832,0.5,0.05263157894736836
15.813962094,0.5,0.05263157894736836
15.86397304,0.5,0.05263157894736836
15.914024277,0.5,0.1578947368421052
15.96399153,0.5,0.1578947368421052
16.013929322,0.5,0.05263157894736836
16.064059506,0.5,0.05263157894736836
16.11398453,0.5,0.05263157894736836
16.16400522,0.5,0.05263157894736836
16.213981418,0.5,0.05263157894736836
16.263964014,0.5,0.05263157894736836
16.313967105,0.5,0.05263157894736836
16.363974177,0.5,0.05263157894736836
16.413962616,0.5,0.05263157894736836
16.463938101,0.5,0.05263157894736836
16.513981046,0.5,0.05263157894736836
16.563962822,0.5,0.05263157894736836
16.614218634,0.5,0.05263157894736836
