t,x,y
0.0,-9.103315610813414e-07,1.8937426676563125e-07
0.010227733,-4.063599298555556e-06,8.72605776950806e-07
0.020575951,-8.833537108137238e-06,1.985466546825616e-06
0.030897836,-1.442471895651571e-05,3.5941918315963908e-06
0.041713958,-2.1397792693122336e-05,4.171309057659318e-06
0.051866329,-2.9001939286266674e-05,4.381307352485826e-06
0.062317469,-3.69972633014002e-05,4.482183937593769e-06
0.072726034,-4.614981834122518e-05,5.406996049238432e-06
0.083466796,-5.665249202985341e-05,1.0581380165472411e-05
0.096755367,-6.742608902071418e-05,1.7136705146495942e-05
0.109946711,-7.739798721973206e-05,2.362652324285411e-05
0.124992579,-8.573304117623966e-05,2.95102054595276e-05
0.135381321,-9.213828320107052e-05,3.467076337773591e-05
0.148891172,-9.734321053297447e-05,3.948994860408024e-05
0.162719306,-0.0001015991218986309,4.409547886482959e-05
0.176966581,-0.00010499761747599905,4.851455701985227e-05
0.189366482,-0.00010781673571555114,5.273613595780475e-05
0.211600049,-0.00011047879364587624,5.673697626914294e-05
0.226971902,-0.00011301578654748182,6.054969425383456e-05
0.246923066,-0.00011544208644696102,6.419593295864542e-05
0.259650368,-0.00011776928840385135,6.769315110317963e-05
0.272898882,-0.00012000769985698496,7.105686657111294e-05
0.287604331,-0.00012216674689287822,7.430126853244837e-05
0.302557725,-0.00012408006883750898,7.717607090347426e-05
0.316979458,-0.00012530003358096793,7.900755604062378e-05
0.333947111,-0.0001262166117698511,8.031827802048252e-05
0.346908067,-0.00012733399976850614,8.054401586417379e-05
0.361119534,-0.00012875647681002706,8.031569339512416e-05
0.372456232,-0.0001305197282445306,8.002798297648047e-05
0.384400765,-0.0001326477980975625,7.97336331504854e-05
0.395898102,-0.00013518178272147168,7.94141894661436e-05
0.410002414,-0.00013811938082880677,7.910260101165684e-05
0.428564212,-0.00014147812740341638,7.881175980870643e-05
0.443050592,-0.000145229300138122,7.852878999205465e-05
0.460411276,-0.00014935050902771876,7.824106770044068e-05
0.473088104,-0.00015383798603841366,7.788293692620658e-05
0.492579743,-0.000158930656930319,7.757729527548668e-05
0.507385581,-0.000164800035159199,7.728917698014552e-05
0.523234663,-0.00017151269937562118,7.700303948882364e-05
0.535939579,-0.00017910714888534802,7.67181277174585e-05
0.550162219,-0.00018758002159450192,7.644113301619572e-05
0.563723629,-0.00019683295142631976,7.616609491399714e-05
0.577364403,-0.0002067604575964133,7.58919775775582e-05
0.588875209,-0.0002172871912197484,7.562015245442537e-05
0.603875176,-0.00022835651167449778,7.535119977216146e-05
0.616308213,-0.00023992887250206488,7.508576297199669e-05
0.633272075,-0.00025207843881570706,7.482458354717957e-05
0.645614032,-0.0002650573072639712,7.456703745537105e-05
0.657054705,-0.0002788628445477403,7.431265602758446e-05
0.670118704,-0.0002935151197337336,7.406202839509938e-05
0.683380956,-0.00030903675260295256,7.381523709312169e-05
0.697351292,-0.00032521785462624655,7.254006316993679e-05
0.709392731,-0.0003471199119519505,7.34223673630591e-05
0.720541129,-0.00037048552532350284,6.971766597799601e-05
0.731657466,-0.0003922356288997061,6.683989943214136e-05
0.743567228,-0.00040836502692312947,6.536778676337991e-05
0.759549872,-0.0004133924724530466,6.0038534091295384e-05
0.7737908,-0.00041247054311906086,5.781127227710262e-05
0.790535065,-0.00041213435578745915,5.717738287993701e-05
0.805389356,-0.00041168571652516056,5.63159673641091e-05
0.822077832,-0.00041126799433275317,5.54440791467345e-05
0.832551544,-0.0004110713694961332,5.419205301545314e-05
0.848464073,-0.00041040502465524657,5.22615725393426e-05
0.863092103,-0.000409797793212467,5.11237362967596e-05
0.877675907,-0.0004093812788131023,5.034076566645218e-05
0.888142261,-0.00040893761673769374,4.9470283437468184e-05
0.90620937,-0.0004086128700081003,4.885903124058591e-05
0.921619828,-0.0004080988063818198,4.7895484283124075e-05
0.935335693,-0.000407853256822451,4.7432779970342466e-05
0.949080139,-0.0004074667297501921,4.670677959029389e-05
0.962711747,-0.00040703610802795935,4.581772358266999e-05
0.97812628,-0.0004069024735975507,4.521879573756793e-05
0.996938833,-0.0004066393556686485,4.472391871254049e-05
1.008252649,-0.0004063269012270715,4.4135951336997294e-05
1.020760524,-0.00040601805847113,4.335108339920861e-05
1.032574087,-0.0004058327015619154,4.276443152858092e-05
1.04388202,-0.0004056872262505392,4.209702459104041e-05
1.057459489,-0.00040562729920529204,4.1279968811501044e-05
1.072616694,-0.00040540231017018036,4.072495294329091e-05
1.085938605,-0.0004052572170094061,4.0337121309600484e-05
1.103591866,-0.00040520455240745587,3.976098529844506e-05
1.116905692,-0.0004050247559473424,3.9389488937628366e-05
1.13157166,-0.0004049605572157885,3.881633197788995e-05
1.145610513,-0.00040479882788663733,3.83736906014833e-05
1.165662584,-0.0004046620895160934,3.8067132886695056e-05
1.180078352,-0.0004045024741035439,3.776480759407259e-05
1.193409738,-0.00040411367020243196,3.703502238588496e-05
1.208050513,-0.00040381681947935025,3.647736925745538e-05
1.219639995,-0.0004035616241980034,3.599721958345435e-05
1.231150386,-0.0004031868469815004,3.5292901961013826e-05
1.244359813,-0.0004028168976161206,3.459775502321618e-05
1.25776844,-0.00040221672012378303,3.3472725004577526e-05
1.27491286,-0.00040186903471391144,3.281958740011478e-05
1.286714843,-0.00040144553304198496,3.2026406144537375e-05
1.300429135,-0.00040120305262103095,3.144500372598367e-05
1.312682033,-0.0004012036659695444,3.096241477925916e-05
1.324469883,-0.0004007763481660492,3.0161011304700785e-05
1.339642023,-0.0004007492487414369,2.9492010742517005e-05
1.353164826,-0.0004007494375837259,2.913442128859808e-05
1.369837969,-0.0004007496180541406,2.8912930783048588e-05
1.383824841,-0.00040074994753873903,2.8812140150439236e-05
1.402080761,-0.0004007496848128329,2.854257445317307e-05
1.416002524,-0.000400750050897198,2.845800971394024e-05
