t,linear_x,angular_z
7.873129706,0.0,-0.16
7.923071859,0.0,-0.32
7.973057904,0.0,-0.48
8.023109942,0.0,-0.64
8.073086764,0.0,-0.8
8.123258094,0.0,-0.9600000000000001
8.173107433,0.0,-1.0
8.223141801,0.0,-1.0
8.273065887,0.0,-1.0
8.323079406,0.0,-1.0
8.373112868,0.0,-1.0
8.423093859,0.0,-1.0
8.473096839,0.0,-1.0
8.523105874,0.0,-1.0
8.573073611,0.0,-1.0
8.623130024,0.0,-1.0
8.673109293,0.0,-1.0
8.72309617,0.0,-1.0
8.773075706,0.0,-1.0
8.823416833,0.0,-1.0
8.873098667,0.0,-1.0
8.923095441,0.0,-1.0
8.973256822,0.0,-1.0
9.023093718,0.0,-1.0
9.073115965,0.0,-1.0
9.123140747,0.0,-1.0
9.173071216,0.0,-1.0
9.223098851,0.0,-1.0
9.273058301,0.0,-1.0
9.323092047,0.0,-1.0
9.373109636,0.0,-1.0
9.423241684,0.0,-1.0
9.473056427,0.0,-1.0
9.523104382,0.0,-1.0
9.573086031,0.10526315789473684,-1.0
9.623156926,0.05263157894736842,-1.0
9.67356249,0.15789473684210525,-1.0
9.723127191,0.15789473684210525,-1.0
9.773132574,0.10526315789473684,-1.0
9.823272722,0.23026315789473684,-1.0
9.873087829,0.35526315789473684,-1.0
9.923107125,0.3157894736842105,-1.0
9.973077944,0.3684210526315789,-1.0
10.023100459,0.42105263157894735,-1.0
10.073110321,0.42105263157894735,-1.0
10.123145124,0.3684210526315789,-1.0
10.173077842,0.3684210526315789,-1.0
10.223117505,0.3157894736842105,-1.0
10.273225735,0.3684210526315789,-1.0
10.323107611,0.3684210526315789,-1.0
10.373073937,0.3684210526315789,-1.0
10.42309231,0.42105263157894735,-1.0
10.473107319,0.3684210526315789,-1.0
10.523146215,0.3684210526315789,-1.0
10.5731496,0.3684210526315789,-1.0
10.623104395,0.3684210526315789,-1.0
10.673095337,0.47368421052631576,-1.0
10.723179881,0.5,-1.0
10.773083213,0.5,-1.0
10.823094414,0.5,-1.0
10.873363343,0.5,-1.0
10.923135511,0.5,-1.0
10.973107316,0.5,-1.0
11.023704266,0.5,-1.0
11.073084613,0.5,-1.0
11.123093672,0.5,-1.0
11.173394609,0.5,-1.0
11.223188262,0.5,-1.0
11.273444932,0.5,-1.0
11.323112144,0.5,-0.8947368421052632
11.373092659,0.5,-0.8947368421052632
11.423114639,0.5,-0.8947368421052632
11.473066553,0.5,-0.8947368421052632
11.523178813,0.5,-0.8947368421052632
11.573167603,0.5,-0.7894736842105263
11.623080139,0.5,-0.7894736842105263
11.673105883,0.5,-0.7894736842105263
11.723133826,0.5,-0.7894736842105263
11.773268875,0.5,-0.7894736842105263
11.823123455,0.5,-0.6842105263157895
11.87321075,0.5,-0.6842105263157895
11.923107606,0.5,-0.6842105263157895
11.973099,0.5,-0.6842105263157895
12.023345283,0.5,-0.5242105263157895
12.073084031,0.5,-0.4736842105263158
12.123085368,0.5,-0.4736842105263158
12.17306996,0.5,-0.4736842105263158
12.223081273,0.5,-0.4736842105263158
12.273096099,0.5,-0.4736842105263158
12.323078714,0.5,-0.4736842105263158
12.373096963,0.5,-0.4736842105263158
12.423144616,0.5,-0.368421052631579
12.473121372,0.5,-0.368421052631579
12.523103452,0.5,-0.368421052631579
12.573108342,0.5,-0.368421052631579
12.623351667,0.5,-0.368421052631579
12.673067177,0.5,-0.368421052631579
12.723082916,0.5,-0.368421052631579
12.77308352,0.5,-0.368421052631579
12.823077174,0.5,-0.368421052631579
12.873071786,0.5,-0.26315789473684215
12.923097373,0.5,-0.26315789473684215
12.973073732,0.5,-0.26315789473684215
13.023126675,0.5,-0.26315789473684215
13.073097962,0.5,-0.26315789473684215
13.123080814,0.5,-0.26315789473684215
13.173204219,0.5,-0.1578947368421053
13.223076034,0.5,-0.1578947368421053
13.273309132,0.5,-0.1578947368421053
13.323074443,0.5,-0.1578947368421053
13.373160496,0.5,-0.1578947368421053
13.423129775,0.5,-0.1578947368421053
13.47312486,0.5,-0.1578947368421053
13.523082819,0.5,-0.1578947368421053
13.573104519,0.5,-0.26315789473684215
13.623118509,0.5,-0.26315789473684215
13.673095087,0.5,-0.26315789473684215
13.723284249,0.5,-0.26315789473684215
13.773090685,0.5,-0.26315789473684215
13.823505459,0.5,-0.26315789473684215
13.873068258,0.5,-0.1578947368421053
13.923069957,0.5,-0.1578947368421053
13.973068817,0.5,-0.1578947368421053
14.02308563,0.5,-0.1578947368421053
14.073073984,0.5,-0.31789473684210534
14.123097697,0.5,-0.368421052631579
14.173079383,0.5,-0.368421052631579
14.22315253,0.5,-0.368421052631579
14.273054359,0.5,-0.368421052631579
14.323071509,0.5,-0.368421052631579
14.373081252,0.5,-0.26315789473684215
14.423117344,0.5,-0.26315789473684215
14.473107054,0.5,-0.26315789473684215
14.52311686,0.5,-0.26315789473684215
14.573312914,0.5,-0.26315789473684215
14.62309971,0.5,-0.26315789473684215
14.673135007,0.5,-0.1578947368421053
14.723125934,0.5,-0.1578947368421053
14.773088348,0.5,-0.1578947368421053
14.823102728,0.5,-0.1578947368421053
14.873063621,0.5,-0.1578947368421053
14.923123821,0.5,-0.052631578947368474
14.973094897,0.5,-0.052631578947368474
15.023129005,0.5,0.0
15.073063737,0.5,-0.052631578947368474
15.123082659,0.5,-0.1578947368421053
15.173081942,0.5,-0.052631578947368474
15.223321141,0.5,-0.052631578947368474
15.273487564,0.5,-0.052631578947368474
15.323126664,0.5,-0.052631578947368474
15.373057443,0.5,-0.052631578947368474
15.42310253,0.5,-0.052631578947368474
15.473077944,0.5,-0.052631578947368474
15.523058097,0.5,-0.052631578947368474
15.573114211,0.5,-0.052631578947368474
15.623099829,0.5,-0.052631578947368474
15.673090574,0.5,-0.052631578947368474
15.723100615,0.5,-0.052631578947368474
15.773072914,0.5,0.0
15.823112862,0.5,-0.052631578947368474
15.873063901,0.5,-0.052631578947368474
15.923187925,0.5,-0.052631578947368474
15.973101549,0.5,0.0
16.023108272,0.5,-0.052631578947368474
16.073342649,0.5,-0.052631578947368474
16.123103861,0.5,0.05263157894736836
16.173098238,0.5,0.05263157894736836
16.223067512,0.5,0.05263157894736836
16.273150193,0.5,0.05263157894736836
16.32309684,0.5,0.05263157894736836
16.373101048,0.5,0.05263157894736836
16.42310443,0.5,0.05263157894736836
16.473201205,0.5,0.05263157894736836
16.523107393,0.5,0.05263157894736836
16.573454241,0.5,0.05263157894736836
16.623085026,0.5,0.05263157894736836
16.673109312,0.5,0.0
16.723100206,0.42105263157894735,-0.052631578947368474
16.773079711,0.5,0.05263157894736836
16.823077747,0.5,0.05263157894736836
16.873097922,0.5,0.05263157894736836
16.923104738,0.42105263157894735,-0.10736842105263164
16.973088426,0.47368421052631576,0.05263157894736836
17.023080208,0.47368421052631576,0.05263157894736836
17.073174357,0.47368421052631576,0.05263157894736836
17.123098252,0.42105263157894735,0.0
17.173089939,0.3684210526315789,-0.1578947368421053
17.223075698,0.42105263157894735,0.0021052631578946934
17.273106609,0.42105263157894735,-0.052631578947368474
17.323136473,0.42105263157894735,0.05263157894736836
17.373081282,0.42105263157894735,0.05263157894736836
17.423204983,0.42105263157894735,0.05263157894736836
17.473079111,0.42105263157894735,0.05263157894736836
17.523127231,0.42105263157894735,0.05263157894736836
17.573063445,0.3684210526315789,-0.052631578947368474
17.623112795,0.3684210526315789,-0.052631578947368474
17.673127282,0.3684210526315789,0.0
17.723111488,0.3684210526315789,0.05263157894736836
17.773256761,0.3684210526315789,0.05263157894736836
17.823098855,0.3684210526315789,0.05263157894736836
17.873080264,0.3157894736842105,-0.052631578947368474
17.923069466,0.3157894736842105,-0.052631578947368474
17.973187277,0.3157894736842105,0.05263157894736836
18.023075672,0.3157894736842105,0.05263157894736836
18.073079075,0.3157894736842105,0.05263157894736836
18.123142535,0.3157894736842105,0.05263157894736836
18.173077098,0.2631578947368421,0.05263157894736836
18.223117629,0.2631578947368421,-0.10736842105263164
18.273075567,0.2631578947368421,-0.26315789473684215
18.323307214,0.2631578947368421,-0.10315789473684214
18.373082879,0.2631578947368421,-0.052631578947368474
18.423147746,0.2631578947368421,-0.052631578947368474
18.47308122,0.2631578947368421,-0.052631578947368474
18.523088813,0.2631578947368421,-0.052631578947368474
18.573081078,0.2631578947368421,0.0
18.623101136,0.2631578947368421,0.0
18.673076513,0.21052631578947367,-0.16
18.723093238,0.21052631578947367,-0.052631578947368474
18.773095404,0.21052631578947367,-0.052631578947368474
18.823062735,0.21052631578947367,-0.052631578947368474
18.873174801,0.21052631578947367,-0.052631578947368474
18.923378168,0.21052631578947367,-0.052631578947368474
18.974101382,0.21052631578947367,-0.052631578947368474
19.023137965,0.21052631578947367,0.0
19.073086138,0.21052631578947367,0.0
19.123115678,0.21052631578947367,0.0
19.173112125,0.21052631578947367,0.0
19.223123397,0.21052631578947367,-0.052631578947368474
19.273115113,0.15789473684210525,-0.052631578947368474
19.323138591,0.15789473684210525,-0.052631578947368474
19.373069108,0.15789473684210525,-0.052631578947368474
19.423092083,0.15789473684210525,-0.052631578947368474
19.473069271,0.15789473684210525,-0.052631578947368474
19.523090517,0.15789473684210525,0.0
19.573087654,0.15789473684210525,0.0
19.623154047,0.15789473684210525,0.0
19.673097458,0.15789473684210525,0.0
19.723120606,0.15789473684210525,0.0
19.77305446,0.15789473684210525,0.0
19.82308967,0.15789473684210525,0.0
19.873092855,0.15789473684210525,0.0
19.92307658,0.15789473684210525,0.0
19.973087905,0.15789473684210525,0.0
20.023091452,0.10526315789473684,-0.16
20.073102375,0.10526315789473684,-0.26315789473684215
20.123094637,0.10526315789473684,-0.4231578947368422
20.173092282,0.10526315789473684,-0.4736842105263158
20.223101144,0.0,-0.3136842105263158
20.273059078,0.0,-0.15368421052631578
20.323160447,0.0,0.006315789473684219
20.373082194,0.0,0.16631578947368422
20.423093599,0.0,0.3263157894736842
20.473105976,0.0,0.48631578947368426
20.523128781,0.0,0.6463157894736843
20.573069407,0.0,0.7894736842105262
20.623100798,0.0,0.7894736842105262
20.67305585,0.0,0.7894736842105262
20.7230905,0.0,0.7894736842105262
20.773057297,0.0,0.7894736842105262
20.82305632,0.0,0.7894736842105262
20.873103905,0.0,0.7894736842105262
20.92307492,0.0,0.7894736842105262
20.973175763,0.0,0.7894736842105262
21.023078353,0.0,0.6842105263157894
21.073286469,0.0,0.6842105263157894
21.123080581,0.0,0.6842105263157894
21.173079866,0.0,0.6842105263157894
21.223092843,0.0,0.6842105263157894
21.273088437,0.0,0.6842105263157894
21.323133777,0.0,0.6842105263157894
21.373180169,0.0,0.6842105263157894
21.423088238,0.0,0.5789473684210525
21.473172635,0.0,0.5789473684210525
21.523122123,0.0,0.5789473684210525
21.573124163,0.0,0.5789473684210525
21.6231095,0.0,0.5789473684210525
21.673074381,0.0,0.5789473684210525
21.72309733,0.0,0.5789473684210525
21.773083084,0.0,0.5789473684210525
21.823318324,0.0,0.5789473684210525
21.873064223,0.0,0.5789473684210525
21.923098861,0.0,0.4736842105263157
21.97310348,0.0,0.4736842105263157
22.023081253,0.0,0.4736842105263157
22.07309253,0.0,0.4736842105263157
22.123089903,0.0,0.4736842105263157
22.173076699,0.0,0.4736842105263157
22.223380213,0.0,0.4736842105263157
22.27306777,0.0,0.4736842105263157
22.323122096,0.10526315789473684,0.3136842105263157
22.373079765,0.10526315789473684,0.15368421052631567
22.423110053,0.10526315789473684,-0.00631578947368433
22.473080924,0.0,0.15368421052631567
22.523121607,0.0,0.3136842105263157
22.573082398,0.0,0.4736842105263157
22.623114361,0.0,0.36842105263157887
22.673068233,0.0,0.36842105263157887
22.723126781,0.0,0.36842105263157887
22.773566476,0.0,0.36842105263157887
22.823102315,0.0,0.36842105263157887
22.873396466,0.0,0.36842105263157887
22.923114679,0.0,0.36842105263157887
22.973078674,0.0,0.36842105263157887
23.023093507,0.0,0.36842105263157887
23.073072984,0.0,0.36842105263157887
23.12313477,0.0,0.36842105263157887
23.173084064,0.0,0.36842105263157887
23.22311643,0.0,0.36842105263157887
23.273111246,0.0,0.36842105263157887
23.323125752,0.0,0.36842105263157887
23.373094924,0.0,0.36842105263157887
23.423096316,0.0,0.36842105263157887
23.473089925,0.0,0.36842105263157887
23.523229142,0.0,0.36842105263157887
23.573114299,0.0,0.26315789473684204
23.623095145,0.0,0.26315789473684204
23.673253677,0.0,0.26315789473684204
23.72311673,0.0,0.26315789473684204
23.773082058,0.0,0.26315789473684204
23.823148619,0.0,0.26315789473684204
23.873091719,0.0,0.26315789473684204
23.923152346,0.0,0.26315789473684204
23.973122228,0.0,0.26315789473684204
24.023114806,0.0,0.26315789473684204
24.073109624,0.0,0.26315789473684204
24.123119601,0.0,0.26315789473684204
24.173086516,0.0,0.26315789473684204
24.223132076,0.0,0.26315789473684204
24.273096862,0.0,0.26315789473684204
24.323094114,0.0,0.26315789473684204
24.37327453,0.0,0.26315789473684204
24.423120061,0.0,0.26315789473684204
24.473668819,0.0,0.26315789473684204
24.523153533,0.0,0.26315789473684204
24.573248677,0.0,0.26315789473684204
24.624206875,0.0,0.26315789473684204
24.673099721,0.0,0.26315789473684204
24.72311894,0.0,0.26315789473684204
24.773098481,0.0,0.26315789473684204
24.823119981,0.0,0.26315789473684204
24.873076459,0.0,0.26315789473684204
24.923227577,0.0,0.26315789473684204
24.973087294,0.0,0.26315789473684204
25.023082879,0.0,0.26315789473684204
25.073116886,0.0,0.26315789473684204
25.123176515,0.0,0.26315789473684204
25.173085266,0.0,0.26315789473684204
25.223087801,0.0,0.26315789473684204
25.273097966,0.0,0.26315789473684204
25.323260094,0.0,0.1578947368421052
25.373127113,0.0,0.1578947368421052
25.423089536,0.0,0.1578947368421052
25.473174188,0.0,0.1578947368421052
25.523117412,0.0,0.1578947368421052
25.573335701,0.0,0.1578947368421052
25.623234647,0.0,0.1578947368421052
25.67311591,0.0,0.1578947368421052
25.723237798,0.0,0.1578947368421052
25.773074869,0.0,0.1578947368421052
