t,min_obstacle_distance
0.022317865,1.9903557300567627
0.022562713,1.9903557300567627
0.106773112,1.9768670797348022
0.10775496,1.9768670797348022
0.306752773,1.9867616891860962
0.310631044,1.9867616891860962
0.432128261,1.9866753816604614
0.432603791,1.9866753816604614
0.547505611,1.9782230854034424
0.547630241,1.9782230854034424
0.678533779,1.9844098091125488
0.679107837,1.9844098091125488
0.822055677,1.9885778427124023
0.822359467,1.9885778427124023
0.959807058,1.9819802045822144
0.959957676,1.9819802045822144
1.101378315,1.9871882200241089
1.103568312,1.9871882200241089
1.241905354,1.9845398664474487
1.241957899,1.9845398664474487
1.388306322,1.9900920391082764
1.396012708,1.9900920391082764
1.509297171,1.9839969873428345
1.509397768,1.9839969873428345
1.62133312,1.9997271299362183
1.621463588,1.9997271299362183
1.755281466,1.9968023300170898
1.75640629,1.9968023300170898
1.875373349,1.9837238788604736
1.875516373,1.9837238788604736
1.983194495,1.9800400733947754
1.983402252,1.9800400733947754
2.091250047,1.982657551765442
2.091298656,1.982657551765442
2.198444765,1.9902647733688354
2.198741278,1.9902647733688354
2.305626505,1.9818613529205322
2.305667497,1.9818613529205322
2.416407561,1.9916199445724487
2.416448146,1.9916199445724487
2.522700811,1.986353874206543
2.522759687,1.986353874206543
2.625216397,1.987116813659668
2.625823495,1.987116813659668
2.732172699,1.9823862314224243
2.732458013,1.9823862314224243
2.836391203,1.986279845237732
2.836433269,1.986279845237732
2.94275118,1.9846885204315186
2.942792196,1.9846885204315186
3.046099706,1.9792319536209106
3.046144221,1.9792319536209106
3.154887026,1.9903252124786377
3.155063415,1.9903252124786377
3.258411154,1.9872338771820068
3.2588027,1.9872338771820068
3.364124634,1.9864972829818726
3.364158563,1.9864972829818726
3.468418289,1.9887481927871704
3.468657043,1.9887481927871704
3.573419006,1.985252022743225
3.573604417,1.985252022743225
3.678879405,1.984018087387085
3.678941526,1.984018087387085
3.78699225,1.9843342304229736
3.787126433,1.9843342304229736
3.895436822,1.9875965118408203
