t,min_obstacle_distance
2.745361333,1.9873391389846802
2.745421461,1.9873391389846802
2.826711749,1.9793570041656494
2.8268774,1.9793570041656494
2.946330149,1.9811779260635376
2.946760033,1.9811779260635376
3.061075168,1.981643795967102
3.062515789,1.981643795967102
3.192322274,1.9780941009521484
3.192642558,1.9780941009521484
3.302345303,1.9819796085357666
3.3025939,1.9819796085357666
3.431430861,1.9885071516036987
3.431869156,1.9885071516036987
3.557155252,1.980843186378479
3.557306084,1.980843186378479
3.692573666,1.9850932359695435
3.692631897,1.9850932359695435
3.831331197,1.9850742816925049
3.833440534,1.9850742816925049
3.965502118,1.9696969985961914
3.965577709,1.9696969985961914
4.066791664,1.9780436754226685
4.066834843,1.9780436754226685
4.169963976,1.9888747930526733
4.170047588,1.9888747930526733
4.271470658,1.9885852336883545
4.271794121,1.9885852336883545
4.373859644,1.978407859802246
4.374184038,1.978407859802246
4.475514207,1.982653021812439
4.47604901,1.982653021812439
4.57562348,1.9822763204574585
4.575739426,1.9822763204574585
4.676279857,1.978190302848816
4.676317601,1.978190302848816
4.77743483,1.9904556274414062
4.777470385,1.9904556274414062
4.876043128,1.9835067987442017
4.876080799,1.9835067987442017
4.983896235,1.9885696172714233
4.983951492,1.9885696172714233
5.081763412,1.9884449243545532
5.08180338,1.9884449243545532
5.180148016,1.9810075759887695
5.180458259,1.9810075759887695
5.280474935,1.9814199209213257
5.28081598,1.9814199209213257
5.38101786,1.982121467590332
5.381163441,1.982121467590332
5.482765778,1.9713295698165894
5.482801841,1.9713295698165894
5.586101387,1.9888288974761963
5.586164283,1.9888288974761963
5.681840838,1.9748716354370117
5.681878682,1.9748716354370117
5.783906983,1.9855555295944214
5.783991896,1.9855555295944214
5.881790809,1.9892902374267578
5.881815134,1.9892902374267578
5.987456414,1.9833590984344482
5.988277886,1.9833590984344482
6.083479507,1.9653382301330566
6.084046446,1.9653382301330566
6.185185381,1.9828087091445923
6.185222319,1.9828087091445923
6.28573515,1.987626314163208
6.285770993,1.987626314163208
6.388268888,1.9770939350128174
6.389190109,1.9770939350128174
6.484738965,1.98227858543396
6.484972448,1.98227858543396
6.588228947,1.9893649816513062
6.588259937,1.9893649816513062
6.688281261,1.9835678339004517
6.688308792,1.9835678339004517
6.789030719,1.975529670715332
6.789119665,1.975529670715332
6.888541507,1.9783729314804077
6.888583604,1.9783729314804077
6.997466417,1.9873104095458984
6.997853836,1.9873104095458984
7.101375721,1.9919488430023193
7.101639868,1.9919488430023193
7.208893691,1.984757661819458
7.209394892,1.984757661819458
7.301530674,1.9868834018707275
7.301564208,1.9868834018707275
7.402854919,1.980641484260559
7.402945476,1.980641484260559
7.507978057,1.9738595485687256
7.508008149,1.9738595485687256
7.609477683,1.9732586145401
7.609667271,1.9732586145401
7.70669696,1.9823260307312012
7.706737731,1.9823260307312012
7.807909663,1.9827393293380737
7.808153098,1.9827393293380737
7.907653331,1.9907389879226685
7.907682932,1.9907389879226685
8.010943892,1.9733392000198364
8.01098325,1.9733392000198364
8.110394938,1.9939725399017334
8.110557149,1.9939725399017334
8.217674493,1.9877314567565918
8.21777325,1.9877314567565918
8.313263987,1.9960969686508179
8.313331276,1.9960969686508179
8.414841666,1.989946961402893
8.414873613,1.989946961402893
8.516710203,1.9876660108566284
8.516882524,1.9876660108566284
8.616512732,1.9876391887664795
8.616924712,1.9876391887664795
8.715613003,1.988440752029419
8.715663521,1.988440752029419
8.817838058,1.9810665845870972
8.817897883,1.9810665845870972
8.9161811,1.9828075170516968
8.917032222,1.9828075170516968
9.018954833,1.992958664894104
9.019200202,1.992958664894104
9.119396837,1.9901460409164429
9.119438803,1.9901460409164429
9.21911441,1.9723535776138306
9.219156174,1.9723535776138306
9.317852077,1.986229658126831
9.317891636,1.986229658126831
9.419850265,1.9881181716918945
9.420171049,1.9881181716918945
9.52114229,1.9927908182144165
9.521423957,1.9927908182144165
9.624255992,1.9767839908599854
9.624382456,1.9767839908599854
9.725879496,1.9905180931091309
9.726059563,1.9905180931091309
9.824592621,1.988675594329834
9.824634316,1.988675594329834
9.922354429,1.9844651222229004
9.922475165,1.9844651222229004
10.025079568,1.9852129220962524
10.025116103,1.9852129220962524
10.124851614,1.9853191375732422
10.124967115,1.9853191375732422
10.226899039,1.991673231124878
10.226997477,1.991673231124878
10.325553398,1.9776402711868286
10.32559202,1.9776402711868286
10.4314447,1.9892393350601196
10.431473523,1.9892393350601196
10.530038303,1.9728699922561646
10.530079347,1.9728699922561646
10.633472531,1.9743059873580933
10.633673404,1.9743059873580933
10.734235579,1.9858617782592773
10.73435302,1.9858617782592773
10.834603054,1.9831244945526123
10.83464603,1.9831244945526123
10.935609261,1.983080506324768
10.935983108,1.983080506324768
11.038206024,1.9763317108154297
11.038235394,1.9763317108154297
11.137419009,1.987608790397644
11.137801141,1.987608790397644
11.236727645,1.9841644763946533
11.237136201,1.9841644763946533
11.337042503,1.981403112411499
11.337080279,1.981403112411499
11.438923494,1.9773399829864502
11.439194233,1.9773399829864502
11.536446474,1.979897141456604
11.536483552,1.979897141456604
11.638047645,1.9841349124908447
11.638089848,1.9841349124908447
11.740898615,1.9807194471359253
11.741192444,1.9807194471359253
11.839191725,1.993727684020996
11.839241446,1.993727684020996
11.945766475,1.987771987915039
11.94591225,1.987771987915039
12.040428627,1.9805740118026733
12.040465594,1.9805740118026733
12.141734515,1.987596035003662
12.142272292,1.987596035003662
12.25058968,1.988366961479187
12.250787239,1.988366961479187
12.345262344,1.9820688962936401
12.345285551,1.9820688962936401
12.448538273,1.9863084554672241
12.448869959,1.9863084554672241
12.547892506,1.976386308670044
12.547977228,1.976386308670044
12.65259812,1.989201307296753
12.653297144,1.989201307296753
12.749270817,1.9858438968658447
12.749361474,1.9858438968658447
12.851535866,1.9850448369979858
12.851837851,1.9850448369979858
12.94835724,1.9874022006988525
12.94838967,1.9874022006988525
13.053446216,1.985198974609375
13.053482699,1.985198974609375
13.149419432,1.9687269926071167
13.14944269,1.9687269926071167
13.250941059,1.995532751083374
13.25130179,1.995532751083374
13.350351742,1.9753836393356323
13.350382817,1.9753836393356323
13.453154232,1.9778391122817993
13.453195345,1.9778391122817993
13.555353336,1.9849088191986084
13.555386469,1.9849088191986084
13.661622958,1.9918795824050903
13.661648784,1.9918795824050903
13.75578807,1.9857439994812012
13.755812093,1.9857439994812012
13.858109767,1.9916579723358154
13.858126384,1.9916579723358154
13.956272534,1.992224097251892
13.956310001,1.992224097251892
14.059655952,1.9863990545272827
14.059732856,1.9863990545272827
14.155824816,1.9872663021087646
14.15586292,1.9872663021087646
14.260290139,1.985418677330017
14.260334029,1.985418677330017
14.3651479,1.9842424392700195
14.365187911,1.9842424392700195
14.468666702,1.9900829792022705
14.468828238,1.9900829792022705
14.562568013,1.9853026866912842
14.562879284,1.9853026866912842
14.664777072,1.97635018825531
14.664963036,1.97635018825531
14.763256897,1.9849982261657715
14.763711235,1.9849982261657715
14.863343806,1.987462043762207
14.863536138,1.987462043762207
14.963153646,1.9862070083618164
14.963183953,1.9862070083618164
15.066064141,1.9943078756332397
15.066228745,1.9943078756332397
15.165447808,1.9884111881256104
15.165479397,1.9884111881256104
15.268368217,1.9787168502807617
15.268399429,1.9787168502807617
15.365464131,1.9891242980957031
15.365585841,1.9891242980957031
15.467868638,1.9960966110229492
15.4679839,1.9960966110229492
15.569034826,1.9916001558303833
15.569069051,1.9916001558303833
15.67019185,1.9848638772964478
15.670515233,1.9848638772964478
15.769909311,1.988021731376648
