t,linear_x,angular_z
0.0,0.0,0.0
0.099359801,0.0,0.0
0.197171047,0.0,0.0
0.298815172,0.0,0.0
0.397981264,0.0,0.0
0.49849773,0.0,0.0
0.597197338,0.0,0.0
0.697131248,0.0,0.0
0.797053532,0.0,0.0
0.897138601,0.0,0.0
0.99716082,0.0,0.0
1.097615652,0.0,0.0
1.197644732,0.0,0.0
1.297179299,0.0,0.0
1.397141814,0.0,0.0
1.497471112,0.0,0.0
1.597620513,0.0,0.0
1.69726628,0.0,0.0
1.797076962,0.0,0.0
1.897125103,0.0,0.0
1.997298657,0.0,0.0
2.097134046,0.0,0.0
2.198293743,0.0,0.0
2.297131295,0.0,0.0
2.397105676,0.0,0.0
2.497567829,0.0,0.0
2.597126417,0.0,0.0
2.697410074,0.0,0.0
2.797645641,0.0,0.0
2.897342211,0.0,0.0
2.997339467,0.0,0.0
3.099194658,0.0,0.0
3.197186419,0.0,0.0
3.297903091,0.0,0.0
3.39739169,0.0,0.0
3.497178889,0.0,0.0
3.597353329,0.0,0.0
3.698927294,0.0,0.0
3.799264492,0.0,0.0
3.898291185,0.0,0.0
3.997197444,0.0,0.0
4.09707407,0.0,0.0
4.197099097,0.0,0.0
4.297104658,0.0,0.0
4.397172792,0.0,0.0
4.49706763,0.0,0.0
4.597066141,0.0,0.0
4.69708818,0.0,0.0
4.797030536,0.0,0.0
4.897102558,0.0,0.0
4.997055038,0.0,0.0
5.097022504,0.0,0.0
5.197008292,0.0,0.0
5.297007438,0.0,0.0
5.397111341,0.0,0.0
5.496967521,0.0,0.0
5.597012636,0.0,0.0
5.696946069,0.0,0.0
5.796974898,0.0,0.0
5.897244682,0.0,0.0
5.997094227,0.0,0.0
6.097103696,0.0,0.0
6.197082765,0.0,0.0
6.297069396,0.0,0.0
6.397102445,0.0,0.0
6.497105094,0.0,0.0
6.597195391,0.0,0.0
6.697083793,0.0,0.0
6.797125324,0.0,0.0
6.897150078,0.0,0.0
7.000250395,0.0,0.0
7.097076248,0.0,0.0
7.197025482,0.0,0.0
7.297148801,0.0,0.0
7.397069487,0.0,0.0
7.497080413,0.0,0.0
7.597030435,0.0,0.0
7.697052872,0.0,0.0
7.797071134,0.0,0.0
7.897066484,0.0,0.0
7.996999927,0.0,0.0
8.096997802,0.0,0.0
8.197023169,0.0,0.0
8.297049482,0.0,0.0
8.39699344,0.0,0.0
8.497038722,0.0,0.0
8.597092478,0.0,0.0
8.697151301,0.0,0.0
8.797097709,0.0,0.0
8.897115095,0.0,0.0
8.997069971,0.0,0.0
9.097061215,0.0,0.0
9.197089662,0.0,0.0
9.297074166,0.0,0.0
9.397067344,0.0,0.0
9.497126461,0.0,0.0
9.597015406,0.0,0.0
9.697026461,0.0,0.0
9.797918667,0.0,0.0
9.89723763,0.0,0.0
9.997056936,0.0,0.0
10.097028711,0.0,0.0
10.197098634,0.0,0.0
10.297054823,0.0,0.0
10.397091999,0.0,0.0
10.497093222,0.0,0.0
10.597087517,0.0,0.0
10.697037219,0.0,0.0
10.797338643,0.0,0.0
10.89699403,0.0,0.0
10.997061081,0.0,0.0
11.097064956,0.0,0.0
11.197036456,0.0,0.0
11.297140508,0.0,0.0
11.397056452,0.0,0.0
11.497058815,0.0,0.0
11.597036563,0.0,0.0
11.697043214,0.0,0.0
11.79718074,0.0,0.0
11.897063741,0.0,0.0
11.997000286,0.0,0.0
12.097577401,0.0,0.0
12.197133174,0.0,0.0
12.297084411,0.0,0.0
12.397117503,0.0,0.0
12.497043723,0.0,0.0
12.597192229,0.0,0.0
12.697064205,0.0,0.0
12.79700169,0.0,0.0
12.897213516,0.0,0.0
12.997020189,0.0,0.0
13.09701626,0.0,0.0
13.197058603,0.0,0.0
13.296998949,0.0,0.0
13.397058991,0.0,0.0
13.497848302,0.0,0.0
13.59712033,0.0,0.0
13.697070517,0.0,0.0
13.797104854,0.0,0.0
13.897155452,0.0,0.0
13.997033914,0.0,0.0
14.097017893,0.0,0.0
