t,x,y
3.019421635,-9.103315610813414e-07,1.8937426676563125e-07
3.029660567,-4.063599298555556e-06,8.72605776950806e-07
3.040738065,-8.833537108137238e-06,1.985466546825616e-06
3.0522402,-1.442471895651571e-05,3.5941918315963908e-06
3.06357771,-2.1397792693122336e-05,4.171309057659318e-06
3.074494922,-2.9001939286266674e-05,4.381307352485826e-06
3.087708886,-3.69972633014002e-05,4.482183937593769e-06
3.099382343,-4.614981834122518e-05,5.406996049238432e-06
3.111745422,-5.665249202985341e-05,1.0581380165472411e-05
3.122088576,-6.742608902071418e-05,1.7136705146495942e-05
3.141343297,-7.739798721973206e-05,2.362652324285411e-05
3.154785245,-8.573304117623966e-05,2.95102054595276e-05
3.166447631,-9.213828320107052e-05,3.467076337773591e-05
3.176918861,-9.734321053297447e-05,3.948994860408024e-05
3.188513192,-0.0001015991218986309,4.409547886482959e-05
3.200153584,-0.00010499761747599905,4.851455701985227e-05
3.214413635,-0.00010781673571555114,5.273613595780475e-05
3.226924544,-0.00011047879364587624,5.673697626914294e-05
3.238262562,-0.00011301578654748182,6.054969425383456e-05
3.248760385,-0.00011544208644696102,6.419593295864542e-05
3.262561796,-0.00011776928840385135,6.769315110317963e-05
3.272724521,-0.00012000769985698496,7.105686657111294e-05
3.286264191,-0.00012216674689287822,7.430126853244837e-05
3.296601757,-0.00012408006883750898,7.717607090347426e-05
3.308678213,-0.00012530003358096793,7.900755604062378e-05
3.319898611,-0.0001262166117698511,8.031827802048252e-05
3.330609551,-0.00012733399976850614,8.054401586417379e-05
3.341079289,-0.00012875647681002706,8.031569339512416e-05
3.353277203,-0.0001305197282445306,8.002798297648047e-05
3.364237594,-0.00013075606564261558,7.993418978832615e-05
3.377138723,-0.00013075731225530192,7.993463117255913e-05
3.391680703,-0.00013075844124710908,7.993504751319385e-05
3.403716405,-0.00013075947976877184,7.993544252137604e-05
3.416615164,-0.0001307604386916487,7.993581769586452e-05
3.430725538,-0.00013076132396590018,7.993617445471051e-05
3.44533286,-0.0001307621405445972,7.993651359654882e-05
3.459593627,-0.00013076289301284117,7.993683572479e-05
3.473343935,-0.00013076358573643667,7.993714154109458e-05
3.486039904,-0.00013076422285050217,7.993743177305977e-05
3.502049088,-0.00013076480834898607,7.99377072044573e-05
3.517224719,-0.00013076534603905215,7.993796849213759e-05
3.531255303,-0.00013076583958374858,7.993821618256197e-05
3.545043954,-0.00013076629237092526,7.993845089099933e-05
3.555362452,-0.00013076670762385972,7.993867327310967e-05
3.568684668,-0.00013076708839896908,7.993888418601032e-05
3.579461016,-0.0001307674375280012,7.99390842806853e-05
3.592786079,-0.00013076775759688578,7.993927406769823e-05
3.6060644,-0.00013076805104630072,7.993945407466156e-05
3.618699103,-0.00013076832010740398,7.99396247719152e-05
3.632577172,-0.00013076856686399744,7.993978663951178e-05
3.645287048,-0.00013076879323137714,7.993994010133034e-05
3.655529791,-0.00013076900103885757,7.994008556235703e-05
3.667500562,-0.0001307691919223133,7.994022340822087e-05
3.679519932,-0.00013076936740828281,7.994035402682817e-05
3.691300898,-0.00013076952887381907,7.994047776399863e-05
3.704075114,-0.00013076967763788697,7.994059498491477e-05
3.717267261,-0.00013076981487735416,7.994070600749132e-05
3.728895397,-0.00013076994169355666,7.994081115098679e-05
3.743832471,-0.00013077005907766517,7.994091069923642e-05
3.756091763,-0.00013077016798059091,7.994100495908917e-05
3.76755883,-0.00013077026923888953,7.994109419080884e-05
3.778835572,-0.0001307703636423685,7.994117865879743e-05
3.789173375,-0.00013077045189141198,7.994125859413421e-05
3.800983735,-0.00013077053466845848,7.994133425308966e-05
3.813548239,-0.00013077061256542254,7.994140584630127e-05
