t,x,y
2.761215706,-9.103315610813414e-07,1.8937426676563125e-07
2.771511705,-4.063599298555556e-06,8.72605776950806e-07
2.782141099,-8.833537108137238e-06,1.985466546825616e-06
2.792088609,-1.442471895651571e-05,3.5941918315963908e-06
2.802441735,-2.1397792693122336e-05,4.171309057659318e-06
2.813948021,-2.9001939286266674e-05,4.381307352485826e-06
2.826871986,-3.69972633014002e-05,4.482183937593769e-06
2.837210426,-4.614981834122518e-05,5.406996049238432e-06
2.848396045,-5.665249202985341e-05,1.0581380165472411e-05
2.859333556,-6.742608902071418e-05,1.7136705146495942e-05
2.873181866,-7.739798721973206e-05,2.362652324285411e-05
2.888209859,-8.573304117623966e-05,2.95102054595276e-05
2.897727499,-9.213828320107052e-05,3.467076337773591e-05
2.909839735,-9.734321053297447e-05,3.948994860408024e-05
2.925191883,-0.0001015991218986309,4.409547886482959e-05
2.939527685,-0.00010499761747599905,4.851455701985227e-05
2.952826234,-0.00010781673571555114,5.273613595780475e-05
2.965022573,-0.00011047879364587624,5.673697626914294e-05
2.980097686,-0.00011301578654748182,6.054969425383456e-05
2.997729376,-0.00011544208644696102,6.419593295864542e-05
3.009883254,-0.00011778280071217135,6.771341103881589e-05
3.024063713,-0.00012004495310257487,7.111277054845395e-05
3.03943704,-0.0001222312384629191,7.439807712993378e-05
3.056012998,-0.00012414044480589612,7.726661648227266e-05
3.073792679,-0.00012536165813486003,7.909989322957777e-05
3.088153182,-0.0001263013582295863,8.038330979430399e-05
3.103511703,-0.00012746654945325776,8.053788169303444e-05
3.117827051,-0.0001289404180406786,8.029952852435323e-05
3.133725607,-0.00013075889491170542,8.001098005260324e-05
3.153237345,-0.00013294327970857396,7.971692833815404e-05
3.166748477,-0.000135508517488803,7.942413063473678e-05
3.184271251,-0.0001384694659662634,7.913366629155871e-05
3.202602508,-0.00014183383661017616,7.884508049709046e-05
3.215480336,-0.0001455743487219427,7.855771460958693e-05
3.226995864,-0.0001496758633408252,7.826795271051413e-05
3.240629717,-0.000154131978974072,7.790923017676429e-05
3.253143998,-0.00015916807299642347,7.760298549124587e-05
3.264660416,-0.0001649681388226189,7.73146051166239e-05
3.275515422,-0.00017160385694136703,7.702811410918936e-05
3.286400188,-0.00017911767283513343,7.674291785086311e-05
3.302595201,-0.0001875153191926958,7.646524021868105e-05
3.315223112,-0.00019670467190231137,7.618983636940141e-05
3.32673816,-0.00020657820098311016,7.591535844917569e-05
3.340365022,-0.00021705857233327713,7.564321956131468e-05
3.351447272,-0.00022808841886761983,7.537388381290903e-05
3.364016945,-0.00023962528616792555,7.510799355608011e-05
3.375936925,-0.00025171296423778366,7.484627278558855e-05
3.386488166,-0.00026462021901942686,7.458841569931156e-05
3.397279969,-0.00027835779581766775,7.43336643573018e-05
3.40843701,-0.00029294320078315436,7.40826402340234e-05
3.42137654,-0.00030839969408951243,7.383547652883957e-05
3.437177738,-0.00032452157380160815,7.255995249175998e-05
3.448765045,-0.00034636740861519223,7.344141477234217e-05
3.46005181,-0.0003696789036993836,6.973619139595197e-05
