t,min_obstacle_distance
2.585487312,1.984619140625
2.585532543,1.984619140625
2.665826499,1.982737421989441
2.666239509,1.982737421989441
2.79271671,1.9742369651794434
2.794014084,1.9742369651794434
2.920427257,1.979090929031372
2.92047448,1.979090929031372
3.026893987,1.9803104400634766
3.026936333,1.9803104400634766
3.144036081,1.9863470792770386
3.144085265,1.9863470792770386
3.258407388,1.985977053642273
3.258769905,1.985977053642273
3.380540998,1.995604395866394
3.384365256,1.995604395866394
3.518181966,1.9896501302719116
3.518233629,1.9896501302719116
3.703736116,1.9865425825119019
3.703997567,1.9865425825119019
3.841296847,1.986987829208374
3.841746165,1.986987829208374
3.942405249,1.9865882396697998
3.942435626,1.9865882396697998
4.045918202,1.9854503870010376
4.045985407,1.9854503870010376
4.147393497,1.980804204940796
4.147436078,1.980804204940796
4.257045457,1.9933292865753174
4.257081416,1.9933292865753174
4.363336998,1.9864407777786255
4.36339497,1.9864407777786255
4.460003973,1.9865144491195679
4.46034028,1.9865144491195679
4.574415038,1.976781964302063
4.574535903,1.976781964302063
4.660545248,1.9757416248321533
4.66081331,1.9757416248321533
4.760354959,1.987703800201416
4.760452083,1.987703800201416
4.863589262,1.9776805639266968
4.863615759,1.9776805639266968
4.967605429,1.988511323928833
4.96764827,1.988511323928833
5.067055029,1.9857513904571533
5.067081773,1.9857513904571533
5.165347496,1.9904757738113403
5.165406859,1.9904757738113403
5.268636571,1.9853863716125488
5.268674569,1.9853863716125488
5.366786531,1.9933236837387085
5.366981572,1.9933236837387085
5.469464262,1.977401614189148
5.469850795,1.977401614189148
5.567596758,1.980538249015808
5.567655834,1.980538249015808
5.670478501,1.9920755624771118
5.670834301,1.9920755624771118
5.771532501,1.9921294450759888
5.771559117,1.9921294450759888
5.871584978,1.9816243648529053
5.87161183,1.9816243648529053
5.972119153,1.9853293895721436
5.972578675,1.9853293895721436
6.076166619,1.9799257516860962
6.076192074,1.9799257516860962
6.175170574,1.9844660758972168
6.176429154,1.9844660758972168
6.283090369,1.9842185974121094
6.283157273,1.9842185974121094
6.381706471,1.9816970825195312
6.381736648,1.9816970825195312
6.484400494,1.9993082284927368
6.484593572,1.9993082284927368
6.584280142,1.98221755027771
6.584318314,1.98221755027771
6.684262479,1.9879324436187744
6.684432242,1.9879324436187744
6.785441358,1.993326187133789
6.785487216,1.993326187133789
6.886515898,1.9931275844573975
6.886890547,1.9931275844573975
6.988314252,1.9858466386795044
6.988750442,1.9858466386795044
7.093155776,1.9966076612472534
7.093488874,1.9966076612472534
7.191850566,1.9906152486801147
7.191874962,1.9906152486801147
7.293989716,1.9935353994369507
7.294182628,1.9935353994369507
7.392873463,1.9795697927474976
7.392908287,1.9795697927474976
7.494923163,1.972472906112671
7.494950923,1.972472906112671
7.593435305,1.9888042211532593
7.593525149,1.9888042211532593
7.694525477,1.9826663732528687
7.694721037,1.9826663732528687
7.793878899,1.978534460067749
7.793916362,1.978534460067749
7.895717683,1.9887759685516357
7.895743851,1.9887759685516357
7.995183742,1.9862525463104248
7.995211455,1.9862525463104248
8.096207769,1.9919664859771729
8.096245286,1.9919664859771729
8.202946731,1.98154616355896
8.203303501,1.98154616355896
8.299325369,1.9997308254241943
8.299353649,1.9997308254241943
8.399155195,1.9871629476547241
8.39957138,1.9871629476547241
8.498609464,1.989440679550171
8.498741405,1.989440679550171
8.597390805,1.9932551383972168
8.597538464,1.9932551383972168
8.700285468,1.9822851419448853
8.700678404,1.9822851419448853
8.801622964,1.9842479228973389
8.801662905,1.9842479228973389
8.907339464,1.9720157384872437
8.907366383,1.9720157384872437
9.002245985,1.9845175743103027
9.002272845,1.9845175743103027
9.103253547,1.9834636449813843
9.103294481,1.9834636449813843
9.202563774,1.9867831468582153
9.202715135,1.9867831468582153
9.304163289,1.9817352294921875
9.304199782,1.9817352294921875
9.403010141,1.9906378984451294
9.403036948,1.9906378984451294
9.503686034,1.9868439435958862
9.503858584,1.9868439435958862
9.603755709,1.9862608909606934
9.604035982,1.9862608909606934
9.706710276,1.9915624856948853
9.706764228,1.9915624856948853
9.808926118,1.9973622560501099
9.809159795,1.9973622560501099
9.911616232,1.99324631690979
9.911646211,1.99324631690979
10.01054754,1.97959303855896
10.010600958,1.97959303855896
