t,x,y
2.56151771,-9.103315610813414e-07,1.8937426676563125e-07
2.568480694,-4.063599298555556e-06,8.72605776950806e-07
2.578980993,-8.833537108137238e-06,1.985466546825616e-06
2.590031424,-1.442471895651571e-05,3.5941918315963908e-06
2.600587173,-2.1397792693122336e-05,4.171309057659318e-06
2.611163341,-2.9001939286266674e-05,4.381307352485826e-06
2.622596829,-3.69972633014002e-05,4.482183937593769e-06
2.634323027,-4.614981834122518e-05,5.406996049238432e-06
2.6465856,-5.665249202985341e-05,1.0581380165472411e-05
2.657544086,-6.742608902071418e-05,1.7136705146495942e-05
2.669386021,-7.739798721973206e-05,2.362652324285411e-05
2.680984778,-8.573304117623966e-05,2.95102054595276e-05
2.690672714,-9.213828320107052e-05,3.467076337773591e-05
2.703914558,-9.734321053297447e-05,3.948994860408024e-05
2.716006604,-0.0001015991218986309,4.409547886482959e-05
2.726301873,-0.00010499761747599905,4.851455701985227e-05
2.739189015,-0.00010781673571555114,5.273613595780475e-05
2.752623142,-0.00011047879364587624,5.673697626914294e-05
2.762520576,-0.00011301578654748182,6.054969425383456e-05
2.775585589,-0.00011544208644696102,6.419593295864542e-05
2.786836207,-0.00011776928840385135,6.769315110317963e-05
2.799658332,-0.00012000769985698496,7.105686657111294e-05
2.81164776,-0.00012216674689287822,7.430126853244837e-05
2.824172174,-0.00012408006883750898,7.717607090347426e-05
2.837581141,-0.00012530003358096793,7.900755604062378e-05
2.850825505,-0.0001262166117698511,8.031827802048252e-05
2.861851853,-0.00012733399976850614,8.054401586417379e-05
2.874219753,-0.00012875647681002706,8.031569339512416e-05
2.886430589,-0.0001305197282445306,8.002798297648047e-05
2.897662477,-0.0001326477980975625,7.97336331504854e-05
2.909883463,-0.00013515724648052382,7.944027308893348e-05
2.922553026,-0.00013806401238339924,7.914925480116512e-05
2.933295726,-0.00014137676402486803,7.88601031408401e-05
2.945253729,-0.00014506880743089118,7.85721498225225e-05
2.957224252,-0.00014912632454142875,7.828515108262513e-05
2.96872232,-0.000153535633207442,7.79307429490748e-05
2.980316265,-0.0001584963752081555,7.761701319702581e-05
2.990448965,-0.00016421678205697128,7.732706256987493e-05
3.001100687,-0.0001707791752040659,7.704009418547562e-05
3.011452747,-0.00017823419589886244,7.675419412098779e-05
3.023139424,-0.0001865952150976822,7.647505419881026e-05
3.036454042,-0.0001957719288390395,7.619892413158504e-05
3.047577372,-0.00020565400607855736,7.592369747446781e-05
3.058663897,-0.00021616011288107424,7.565077726847617e-05
3.069819392,-0.00022722925188767198,7.538072345855923e-05
3.081392789,-0.00023881857235147526,7.511420944282727e-05
3.092369645,-0.00025101122628135453,7.485206293124684e-05
3.104535935,-0.0002640613331574759,7.459357740794217e-05
3.117315377,-0.00027796313990745454,7.433831628956135e-05
3.128789384,-0.0002927365271915214,7.408688823307358e-05
3.14114083,-0.0003084037841543938,7.38393793207582e-05
3.151680574,-0.0003249795326175165,7.359578563636117e-05
3.162885214,-0.00034454865667482137,7.406574472480429e-05
3.173551675,-0.0003677820011355028,7.054097009274421e-05
3.184166474,-0.0003924584011092101,7.01052884345371e-05
3.19437859,-0.00041766414624183016,7.22733814727942e-05
3.20670156,-0.0004427178296116255,7.298186888240912e-05
3.219710434,-0.00046762980213546895,7.239128423801831e-05
3.232463047,-0.0004972594600514066,7.171214823612957e-05
3.245403033,-0.0005275308900631864,6.879031280470835e-05
3.25734243,-0.000558528376820612,7.071450295238432e-05
3.270320511,-0.0005891811675603183,7.210204692428552e-05
3.282358426,-0.0006191882731582041,7.180453211674711e-05
3.294040393,-0.000653672275021366,7.121316996862282e-05
3.30592163,-0.0006885475381998279,6.826932860627493e-05
3.321845828,-0.0007239754148923817,7.020789043897632e-05
3.3355432,-0.0007589251664942599,7.164603668995931e-05
3.348194261,-0.000793385398604813,7.182968993171466e-05
3.359093846,-0.0008319062096756773,7.036374711103118e-05
3.369622648,-0.0008711340584030228,6.800430597032198e-05
3.386249178,-0.0009106382907004959,7.010633318503762e-05
3.398511731,-0.0009495170129325149,7.142661193973378e-05
