t,linear_x,angular_z
8.255203179,0.125,-0.16
8.305165192,0.25,-0.32
8.355173321,0.375,-0.48
8.40518515,0.5,-0.64
8.455174286,0.5,-0.8
8.50519079,0.5,-0.9600000000000001
8.555264821,0.5,-1.0
8.605172052,0.5,-1.0
8.655158433,0.5,-1.0
8.70516336,0.5,-1.0
8.755147036,0.5,-1.0
8.805151705,0.5,-1.0
8.85514115,0.5,-1.0
8.905174767,0.5,-1.0
8.955161806,0.5,-1.0
9.005238768,0.5,-1.0
9.055175994,0.5,-1.0
9.105279222,0.5,-1.0
9.155149223,0.5,-1.0
9.205222295,0.5,-1.0
9.25520327,0.5,-1.0
9.305163414,0.5,-1.0
9.355157804,0.5,-1.0
9.40517471,0.5,-1.0
9.455151575,0.5,-0.8947368421052632
9.505193261,0.5,-0.8947368421052632
9.555164566,0.5,-0.8947368421052632
9.605200341,0.5,-0.7894736842105263
9.655153108,0.5,-0.8947368421052632
9.705188215,0.5,-0.7894736842105263
9.755151009,0.5,-0.7894736842105263
9.805166709,0.5,-0.7894736842105263
9.855145594,0.5,-0.6842105263157895
9.905195165,0.5,-0.6842105263157895
9.955164033,0.5,-0.6842105263157895
10.005233039,0.5,-0.6842105263157895
10.055307749,0.5,-0.6842105263157895
10.105190478,0.5,-0.5789473684210527
10.155184658,0.5,-0.5789473684210527
10.205171952,0.5,-0.5789473684210527
10.255173443,0.5,-0.5789473684210527
10.305167002,0.5,-0.4736842105263158
10.355164308,0.5,-0.5789473684210527
10.405158769,0.5,-0.5789473684210527
10.455217555,0.5,-0.5789473684210527
10.505186226,0.5,-0.5789473684210527
10.555168003,0.5,-0.5789473684210527
10.605266794,0.5,-0.5789473684210527
10.655180744,0.5,-0.4736842105263158
10.705152181,0.5,-0.4736842105263158
10.755183214,0.5,-0.4736842105263158
10.805249797,0.5,-0.4736842105263158
10.855230114,0.5,-0.368421052631579
10.905210108,0.5,-0.4736842105263158
10.955183294,0.5,-0.4736842105263158
11.005168407,0.5,-0.368421052631579
11.05516617,0.5,-0.368421052631579
11.105208649,0.5,-0.368421052631579
11.155166697,0.5,-0.368421052631579
11.205193104,0.5,-0.368421052631579
11.255144874,0.5,-0.368421052631579
11.305180305,0.5,-0.26315789473684215
11.355178447,0.5,-0.26315789473684215
11.405333908,0.5,-0.26315789473684215
11.455179184,0.5,-0.26315789473684215
11.505161373,0.5,-0.26315789473684215
11.555168622,0.5,-0.26315789473684215
11.605219631,0.5,-0.26315789473684215
11.655188392,0.5,-0.1578947368421053
11.705173568,0.5,-0.1578947368421053
11.755169312,0.5,-0.1578947368421053
11.80516198,0.5,-0.1578947368421053
11.85515195,0.5,-0.1578947368421053
11.905182965,0.5,-0.1578947368421053
11.955142516,0.5,-0.1578947368421053
12.00561772,0.5,-0.1578947368421053
12.055118498,0.5,-0.1578947368421053
12.105304514,0.5,-0.1578947368421053
12.155144056,0.5,-0.1578947368421053
12.205292465,0.5,-0.1578947368421053
12.255177754,0.5,-0.1578947368421053
12.305130692,0.5,-0.1578947368421053
12.355361132,0.5,-0.1578947368421053
12.405161425,0.5,-0.1578947368421053
12.455164599,0.5,-0.1578947368421053
12.505160544,0.5,-0.1578947368421053
12.555143694,0.5,0.0
12.605357024,0.5,-0.052631578947368474
12.65514688,0.5,-0.052631578947368474
12.705153437,0.5,-0.052631578947368474
12.755128392,0.5,-0.052631578947368474
12.80528712,0.5,-0.052631578947368474
12.855164574,0.5,-0.052631578947368474
12.905181006,0.5,-0.052631578947368474
12.955128397,0.5,-0.052631578947368474
13.005459993,0.5,-0.052631578947368474
13.05514962,0.5,-0.052631578947368474
13.105167808,0.5,-0.1578947368421053
13.155753556,0.5,-0.1578947368421053
13.205146104,0.5,-0.1578947368421053
13.255458636,0.5,-0.1578947368421053
