t,min_obstacle_distance
0.073314018,1.9847923517227173
0.073550549,1.9847923517227173
0.160320919,1.9906288385391235
0.160375226,1.9906288385391235
0.27417109,1.982235312461853
0.275048928,1.982235312461853
0.442194891,1.9914313554763794
0.443794128,1.9914313554763794
0.569122916,1.9865832328796387
0.569438819,1.9865832328796387
0.697627464,1.9834058284759521
0.698185644,1.9834058284759521
0.816354591,1.992401123046875
0.816631399,1.992401123046875
0.963385626,1.99290132522583
0.963790835,1.99290132522583
0.971774366,1.985182523727417
0.971816952,1.985182523727417
1.14201242,1.9846659898757935
1.142073914,1.9846659898757935
1.307874456,1.987107753753662
1.310359929,1.987107753753662
1.47119739,1.9881880283355713
1.471239315,1.9881880283355713
1.579015457,1.98055100440979
1.579086753,1.98055100440979
1.683867944,1.9898810386657715
1.683895591,1.9898810386657715
1.790911164,1.9825466871261597
1.791191996,1.9825466871261597
1.896275213,1.9892629384994507
1.896531025,1.9892629384994507
2.000151151,1.992594838142395
2.000186544,1.992594838142395
2.104180518,1.9907115697860718
2.104473623,1.9907115697860718
2.219529698,1.9904719591140747
2.219727129,1.9904719591140747
2.323800799,1.9830189943313599
2.323848031,1.9830189943313599
2.435058674,1.9845596551895142
2.435457717,1.9845596551895142
2.536377479,1.9945751428604126
2.536402678,1.9945751428604126
2.640705361,1.9797693490982056
2.641003674,1.9797693490982056
2.743280879,1.9876823425292969
2.743580852,1.9876823425292969
2.847173135,1.98931884765625
2.84734876,1.98931884765625
2.961025489,1.9841467142105103
2.961097463,1.9841467142105103
3.054294862,1.9747037887573242
3.054427999,1.9747037887573242
3.158735042,1.991978645324707
3.158773714,1.991978645324707
3.260807727,1.9835339784622192
3.260845503,1.9835339784622192
3.366549756,1.9886865615844727
3.366594143,1.9886865615844727
3.468874955,1.9840294122695923
3.468926013,1.9840294122695923
3.570472466,1.9834284782409668
3.570629916,1.9834284782409668
3.675618467,1.9896535873413086
3.675796544,1.9896535873413086
3.779823572,1.9819550514221191
3.779864423,1.9819550514221191
3.881246804,1.9896281957626343
3.8813232,1.9896281957626343
3.988075359,1.9836671352386475
3.988101638,1.9836671352386475
4.092633337,1.986413598060608
4.092732789,1.986413598060608
4.210141486,1.9825127124786377
4.210194695,1.9825127124786377
4.330881486,1.9967045783996582
4.331051315,1.9967045783996582
4.438763324,1.9904316663742065
4.439163526,1.9904316663742065
4.541125488,1.9776246547698975
4.541402745,1.9776246547698975
4.647835664,1.979475498199463
4.64820267,1.979475498199463
4.753045577,1.9878846406936646
4.753425756,1.9878846406936646
4.856830419,1.9888474941253662
4.856857715,1.9888474941253662
4.959958399,1.9787702560424805
4.959987395,1.9787702560424805
5.065202941,1.982733130455017
5.065314878,1.982733130455017
5.174319692,1.993470311164856
5.174585023,1.993470311164856
5.279474549,1.9837226867675781
5.280338717,1.9837226867675781
5.38207281,1.9959467649459839
5.382108489,1.9959467649459839
5.48508659,1.9812780618667603
5.485313324,1.9812780618667603
5.589550589,1.9810725450515747
5.589590883,1.9810725450515747
5.694928049,1.9913570880889893
5.694964719,1.9913570880889893
5.798919005,1.985779047012329
5.798966493,1.985779047012329
5.904463954,1.9796241521835327
5.904499018,1.9796241521835327
6.008311742,1.9830265045166016
6.008340912,1.9830265045166016
6.112015832,1.9943324327468872
6.112056667,1.9943324327468872
6.217181642,1.988807201385498
6.217261511,1.988807201385498
6.321101556,1.9857277870178223
6.321142222,1.9857277870178223
6.424114581,1.9861946105957031
6.424146502,1.9861946105957031
6.527369777,1.974199891090393
6.527401895,1.974199891090393
6.635978195,1.9816466569900513
6.636209743,1.9816466569900513
6.76110527,1.989862084388733
6.761144172,1.989862084388733
6.866636752,1.995456576347351
6.86667209,1.995456576347351
6.970126094,1.9997705221176147
6.97016657,1.9997705221176147
7.073666054,1.9832957983016968
7.073692277,1.9832957983016968
7.176371884,1.9860341548919678
7.176709308,1.9860341548919678
7.279473609,1.9756218194961548
7.279562636,1.9756218194961548
7.39056241,1.9868569374084473
7.390583647,1.9868569374084473
7.48824618,1.9839956760406494
7.488419061,1.9839956760406494
7.597559209,1.9834916591644287
7.59760602,1.9834916591644287
7.69700888,1.9930098056793213
7.697226928,1.9930098056793213
7.799814453,1.9832561016082764
7.800052695,1.9832561016082764
7.903877384,1.9892221689224243
7.903914125,1.9892221689224243
8.012672431,1.9822883605957031
8.012694261,1.9822883605957031
8.119904934,1.9904440641403198
8.120113428,1.9904440641403198
8.223295481,1.9827418327331543
8.223589913,1.9827418327331543
8.328300471,1.9927618503570557
8.328345144,1.9927618503570557
8.43379481,1.9870061874389648
8.433912604,1.9870061874389648
8.537978616,1.9856218099594116
8.53801726,1.9856218099594116
8.641606773,1.9767875671386719
8.641975541,1.9767875671386719
8.747912221,1.9554049968719482
8.747959109,1.9554049968719482
8.854351532,1.9287326335906982
8.854375336,1.9287326335906982
8.957930003,1.9183135032653809
8.957988337,1.9183135032653809
9.062113789,1.8916282653808594
9.062822885,1.8916282653808594
9.168881922,1.8588120937347412
9.169386887,1.8588120937347412
9.27546774,1.8527348041534424
9.275502069,1.8527348041534424
9.376072121,1.8211315870285034
9.37609986,1.8211315870285034
9.483824447,1.7877546548843384
9.484233055,1.7877546548843384
9.586555055,1.752793550491333
9.586802059,1.752793550491333
9.691961005,1.7349478006362915
9.691991834,1.7349478006362915
9.798231681,1.7258299589157104
9.798329852,1.7258299589157104
9.902135771,1.6924912929534912
9.90217747,1.6924912929534912
10.007215354,1.6841824054718018
10.007472753,1.6841824054718018
10.113103457,1.6779677867889404
10.113254255,1.6779677867889404
10.215478021,1.647871494293213
10.216099282,1.647871494293213
10.329628203,1.6496732234954834
10.329844259,1.6496732234954834
10.428437658,1.6350376605987549
10.42847713,1.6350376605987549
10.531550528,1.6457446813583374
10.532188455,1.6457446813583374
10.636943478,1.6464329957962036
10.637101429,1.6464329957962036
10.742373332,1.6428508758544922
10.742400976,1.6428508758544922
10.845135941,1.6471925973892212
10.845174092,1.6471925973892212
10.950558503,1.6301754713058472
10.950779602,1.6301754713058472
11.056948553,1.5939221382141113
11.056996385,1.5939221382141113
11.164476965,1.5596657991409302
11.164504363,1.5596657991409302
11.269260321,1.535861611366272
11.269290156,1.535861611366272
11.373161163,1.48137366771698
11.373525179,1.48137366771698
11.478456641,1.4544005393981934
11.478538448,1.4544005393981934
11.584619276,1.4114570617675781
11.584833333,1.4114570617675781
11.687426535,1.38168466091156
11.687452765,1.38168466091156
11.796453171,1.3495206832885742
11.79648182,1.3495206832885742
11.901635194,1.310829997062683
11.90214181,1.310829997062683
12.00414361,1.2932542562484741
12.004184534,1.2932542562484741
12.109779742,1.247523307800293
12.10985917,1.247523307800293
12.214108927,1.2126679420471191
12.214210384,1.2126679420471191
12.318506224,1.1832340955734253
12.318602776,1.1832340955734253
12.422930921,1.1559762954711914
12.423285703,1.1559762954711914
12.526944429,1.1220064163208008
12.526967756,1.1220064163208008
12.632069695,1.0929956436157227
12.632110882,1.0929956436157227
12.736089495,1.051340937614441
12.736336501,1.051340937614441
12.843758587,1.028796672821045
12.843829298,1.028796672821045
12.944661571,1.0000864267349243
12.944697309,1.0000864267349243
13.051728506,0.9642828106880188
13.051887158,0.9642828106880188
13.154177867,0.9144073128700256
13.155741868,0.9144073128700256
13.261018369,0.8979555368423462
13.261164245,0.8979555368423462
13.365131327,0.8723273277282715
13.365159173,0.8723273277282715
13.472270336,0.8308797478675842
13.472344112,0.8308797478675842
13.5763414,0.8136318325996399
13.57638499,0.8136318325996399
13.679628441,0.7829197645187378
13.679659955,0.7829197645187378
13.782358745,0.7574633955955505
13.782475968,0.7574633955955505
13.888652235,0.7254006266593933
13.888692483,0.7254006266593933
13.99327138,0.6899420022964478
13.993305601,0.6899420022964478
14.097008451,0.6663540601730347
14.097074963,0.6663540601730347
