t,x,y
0.0,-9.103315610813414e-07,1.8937426676563125e-07
0.012335534,-4.063599298555556e-06,8.72605776950806e-07
0.023682227,-8.833537108137238e-06,1.985466546825616e-06
0.03486597,-1.442471895651571e-05,3.5941918315963908e-06
0.047067231,-2.1397792693122336e-05,4.171309057659318e-06
0.059079163,-2.9001939286266674e-05,4.381307352485826e-06
0.071512849,-3.69972633014002e-05,4.482183937593769e-06
0.08374729,-4.614981834122518e-05,5.406996049238432e-06
0.096953024,-5.665249202985341e-05,1.0581380165472411e-05
0.1142108,-6.742608902071418e-05,1.7136705146495942e-05
0.127438424,-7.739798721973206e-05,2.362652324285411e-05
0.139429692,-8.573304117623966e-05,2.95102054595276e-05
0.152765915,-9.213828320107052e-05,3.467076337773591e-05
0.166144263,-9.734321053297447e-05,3.948994860408024e-05
0.178543297,-0.0001015991218986309,4.409547886482959e-05
0.194417155,-0.00010499761747599905,4.851455701985227e-05
0.207813852,-0.00010781673571555114,5.273613595780475e-05
0.222181683,-0.00011047879364587624,5.673697626914294e-05
0.237053106,-0.00011301578654748182,6.054969425383456e-05
0.249607581,-0.00011544208644696102,6.419593295864542e-05
0.261892109,-0.00011776928840385135,6.769315110317963e-05
0.27588715,-0.00012000769985698496,7.105686657111294e-05
0.291153627,-0.00012216674689287822,7.430126853244837e-05
0.310152852,-0.00012408006883750898,7.717607090347426e-05
0.323540032,-0.00012530003358096793,7.900755604062378e-05
0.34147699,-0.0001262166117698511,8.031827802048252e-05
0.361579119,-0.00012733399976850614,8.054401586417379e-05
0.384683734,-0.00012875647681002706,8.031569339512416e-05
0.401774994,-0.0001305197282445306,8.002798297648047e-05
0.418005538,-0.0001326477980975625,7.97336331504854e-05
0.429936124,-0.00013515724648052382,7.944027308893348e-05
0.444168564,-0.00013806401238339924,7.914925480116512e-05
0.456737436,-0.00014137676402486803,7.88601031408401e-05
0.471073794,-0.00014506880743089118,7.85721498225225e-05
0.484515685,-0.00014912632454142875,7.828515108262513e-05
0.498820038,-0.000153535633207442,7.79307429490748e-05
0.510534598,-0.0001584963752081555,7.761701319702581e-05
0.523214492,-0.00016421678205697128,7.732706256987493e-05
0.535092042,-0.0001707791752040659,7.704009418547562e-05
0.547749284,-0.00017823419589886244,7.675419412098779e-05
0.559756583,-0.0001865952150976822,7.647505419881026e-05
0.570370483,-0.0001957719288390395,7.619892413158504e-05
0.582001914,-0.00020565400607855736,7.592369747446781e-05
0.596636851,-0.00021616011288107424,7.565077726847617e-05
0.609274881,-0.00022722925188767198,7.538072345855923e-05
0.623281398,-0.00023881857235147526,7.511420944282727e-05
0.636740618,-0.00025101122628135453,7.485206293124684e-05
0.650139361,-0.0002640613331574759,7.459357740794217e-05
0.662085797,-0.00027796313990745454,7.433831628956135e-05
0.674020948,-0.0002927365271915214,7.408688823307358e-05
0.685253837,-0.0003084037841543938,7.38393793207582e-05
0.698201218,-0.0003249795326175165,7.359578563636117e-05
0.708975881,-0.00034454865667482137,7.406574472480429e-05
0.720307494,-0.0003677820011355028,7.054097009274421e-05
0.732399238,-0.0003924584011092101,7.01052884345371e-05
0.744891595,-0.00041766414624183016,7.22733814727942e-05
0.757403268,-0.0004427178296116255,7.298186888240912e-05
0.768876618,-0.00046762980213546895,7.239128423801831e-05
0.780248899,-0.0004972594600514066,7.171214823612957e-05
0.79132301,-0.0005275308900631864,6.879031280470835e-05
0.805306915,-0.000558528376820612,7.071450295238432e-05
0.817799128,-0.0005891811675603183,7.210204692428552e-05
0.830678117,-0.0006191882731582041,7.180453211674711e-05
0.845498746,-0.000653672275021366,7.121316996862282e-05
0.859427345,-0.0006885475381998279,6.826932860627493e-05
0.874937965,-0.0007239754148923817,7.020789043897632e-05
0.89087414,-0.0007589251664942599,7.164603668995931e-05
0.908521958,-0.000793385398604813,7.182968993171466e-05
0.923947085,-0.0008319062096756773,7.036374711103118e-05
0.940150348,-0.0008708547689845313,6.803785914620401e-05
0.957493551,-0.0009101288618472529,7.019984295763139e-05
0.977418465,-0.0009488551039169586,7.151808116032219e-05
0.992674229,-0.0009881721784469819,7.244200855895783e-05
1.00669181,-0.0010303807922641128,6.894641407595458e-05
1.019378725,-0.0010643250892988527,6.838200768277333e-05
1.035632881,-0.0010718930958550262,7.04381720729179e-05
1.060608476,-0.0010718947937952417,7.043743183084085e-05
1.076698222,-0.0010718964013325012,7.043669575262685e-05
1.095144841,-0.001071897557773877,7.043605430497599e-05
1.114062643,-0.0010718985050328454,7.043546274822015e-05
1.128725256,-0.00107189937954568,7.043489002401594e-05
1.144157471,-0.001071899607071801,7.043374677652013e-05
1.163659427,-0.0010718851682164883,7.037195384046392e-05
1.181908658,-0.0010718626480100777,6.947504529852084e-05
1.198293131,-0.001071861727631909,6.852730997328367e-05
1.214532414,-0.0010718564069555937,6.707305446817515e-05
1.236736618,-0.0010718505410646142,6.552055936864961e-05
1.251289309,-0.0010718371472846783,6.407048079526672e-05
1.264324091,-0.0010718317418485857,6.292814747942805e-05
1.27716495,-0.0010718173014258288,6.221570226713964e-05
1.292561479,-0.001071815498450093,6.18700324410454e-05
1.31286829,-0.0010718122547100214,6.15041648195098e-05
1.334939202,-0.0010718119488418842,6.103463222591763e-05
1.35422544,-0.001071811736057829,6.073603447301064e-05
1.373574433,-0.0010718118622654524,6.058494012816653e-05
1.389221187,-0.0010718118787994427,6.058393727485399e-05
1.404110706,-0.001071812127675961,6.0581202530562506e-05
1.421493493,-0.0010718122458889439,6.058012085644461e-05
1.437898786,-0.0010718122274169543,6.0578626547130735e-05
1.451232136,-0.0010718121281177058,6.0575900687852204e-05
1.46324971,-0.001071811960289726,6.057324236864682e-05
1.474428521,-0.0010718116642364408,6.057175784478881e-05
1.485432719,-0.0010718116279607066,6.0569842923486336e-05
1.4971694,-0.0010718110246970974,6.0567815357706785e-05
1.507863607,-0.0010718108372045343,6.0566989874851753e-05
1.518744462,-0.0010718106599723453,6.0564991152548854e-05
1.529302776,-0.0010718106461331603,6.0563381372712296e-05
1.540028093,-0.001071810303542386,6.0561483024184444e-05
1.55084612,-0.001071810718822311,6.0561494379065455e-05
1.561823391,-0.0010718108929699483,6.056095841492151e-05
1.572510637,-0.0010718113323968746,6.056068462822594e-05
1.583777167,-0.0010718115438236569,6.056055528919145e-05
1.594355852,-0.0010718114314524742,6.055986100766747e-05
1.604791605,-0.0010718111950094606,6.0559380971235205e-05
1.615541765,-0.001071810945869116,6.0558681407700717e-05
1.62587117,-0.0010718110295777567,6.0558299111459395e-05
1.636318131,-0.0010718107590798331,6.0557734958490046e-05
1.647011727,-0.0010718100293258554,6.055688773826725e-05
1.657788923,-0.001071810008924764,6.0556627562714706e-05
1.668113141,-0.0010718100810288627,6.055650868584802e-05
1.678557511,-0.0010718098394089087,6.0556218562387394e-05
1.688896729,-0.0010718091588429613,6.055554883607284e-05
1.699973175,-0.0010718088723768318,6.0555251506990045e-05
1.710731445,-0.0010718091045130674,6.055524070705531e-05
1.721003852,-0.0010718093048369898,6.055517859710315e-05
1.731364703,-0.001071809356704062,6.055502214488131e-05
1.741894756,-0.0010718094291318637,6.055488287682589e-05
1.752685575,-0.0010718093372611773,6.055465484415719e-05
1.763462996,-0.0010718091515641683,6.055441178872377e-05
1.774247026,-0.001071809160673595,6.055426970456336e-05
1.784912322,-0.0010718089945864796,6.055404580845142e-05
1.795578801,-0.0010718086108118417,6.055372699180169e-05
1.806360899,-0.0010718080685303832,6.0553327870786376e-05
1.817327202,-0.0010718080070712148,6.055319262588581e-05
1.827775243,-0.001071807665464883,6.055290621773948e-05
1.83818021,-0.0010718078312675992,6.055287366089272e-05
1.848478332,-0.001071808001312017,6.055285480521745e-05
1.859002804,-0.001071808459612974,6.055294526026672e-05
1.869319147,-0.0010718087600492619,6.055295087855641e-05
1.87952611,-0.00107180901707204,6.055295135056751e-05
1.890231772,-0.0010718088138160393,6.05527079589076e-05
1.900959609,-0.0010718085494482487,6.055245454978015e-05
1.911354918,-0.0010718085269741731,6.055235784375372e-05
1.92162554,-0.0010718086645339414,6.0552349494617016e-05
1.932170407,-0.0010718084951398454,6.055218042462442e-05
1.942525975,-0.0010718086224037861,6.0552171347467206e-05
1.953003795,-0.0010718084590455902,6.0552009033820525e-05
1.96348136,-0.001071808654712016,6.0552015438807526e-05
1.973819036,-0.001071808676072196,6.055194455669723e-05
1.984067583,-0.0010718087008775284,6.0551875412458286e-05
1.994749535,-0.001071808261508096,6.0551569706419244e-05
2.004911217,-0.0010718080759399857,6.0551413528244684e-05
2.015621877,-0.0010718079632853232,6.0551327052965056e-05
2.02629577,-0.001071807976573894,6.055126144109105e-05
2.036813612,-0.0010718076576637856,6.055104143131633e-05
2.04729244,-0.0010718076647493581,6.055098098919974e-05
2.057759344,-0.0010718077227511742,6.055093466458242e-05
2.068075543,-0.0010718080942965034,6.055104174364982e-05
2.078492848,-0.001071807575270708,6.0550691207631206e-05
2.088910655,-0.0010718076900641527,6.055070401477479e-05
2.099211989,-0.0010718072415695354,6.055043111229553e-05
2.109931711,-0.001071807388779977,6.0550451752196775e-05
2.127923474,-0.0010718075596176813,6.055049096677541e-05
2.138390257,-0.0010718079752537026,6.0550617257663095e-05
2.148798493,-0.0010718077464869835,6.05504333006158e-05
2.159263865,-0.001071808146769126,6.0550555824559916e-05
2.169539002,-0.0010718085770653482,6.055069735012592e-05
2.179831121,-0.0010718086890653513,6.055068017839509e-05
2.190373231,-0.0010718081105128363,6.0550335088318565e-05
2.20061755,-0.0010718077861883732,6.055014311517177e-05
2.211219489,-0.0010718076606250444,6.055008518386358e-05
2.222227473,-0.0010718074575219892,6.054996880368161e-05
2.232821363,-0.0010718074179950111,6.0549931030857464e-05
2.243127701,-0.0010718071265222893,6.054975602987197e-05
2.253651123,-0.001071807126732523,6.0549722774792944e-05
2.264318963,-0.0010718073162821282,6.0549771453312926e-05
2.274945977,-0.0010718075912237593,6.054983851097747e-05
2.285517355,-0.0010718071990461885,6.0549597071024586e-05
2.295835248,-0.0010718070242742746,6.054948984097618e-05
2.306122257,-0.0010718073211916385,6.054961524588659e-05
2.31669035,-0.001071807540981115,6.054967728431459e-05
2.327636746,-0.0010718076500251614,6.054967494636076e-05
2.338060295,-0.0010718077841754565,6.054967702825791e-05
