t,linear_x,angular_z
7.305863511,0.125,0.16
7.35512578,0.25,0.32
7.405182315,0.375,0.48
7.455198128,0.5,0.64
7.505127921,0.5,0.6842105263157894
7.555180712,0.5,0.6842105263157894
7.605503734,0.5,0.6842105263157894
7.655141364,0.5,0.5789473684210525
7.705157083,0.5,0.5789473684210525
7.755139885,0.5,0.5789473684210525
7.805244636,0.5,0.5789473684210525
7.855118885,0.5,0.5789473684210525
7.905084719,0.5,0.5789473684210525
7.955119168,0.5,0.5789473684210525
8.005133748,0.5,0.4736842105263157
8.055159576,0.5,0.4736842105263157
8.105213021,0.5,0.4736842105263157
8.155192669,0.5,0.4736842105263157
8.20516036,0.5,0.4736842105263157
8.255587273,0.5,0.4736842105263157
8.305134494,0.5,0.4736842105263157
8.355099264,0.5,0.36842105263157887
8.405179263,0.5,0.36842105263157887
8.455137472,0.5,0.36842105263157887
8.505145433,0.5,0.36842105263157887
8.555158887,0.5,0.36842105263157887
8.605175512,0.5,0.26315789473684204
8.65525975,0.5,0.26315789473684204
8.70520746,0.5,0.26315789473684204
8.755600301,0.5,0.26315789473684204
8.805626101,0.5,0.26315789473684204
8.855217612,0.5,0.26315789473684204
8.905382432,0.5,0.26315789473684204
8.955249323,0.5,0.26315789473684204
9.005185517,0.5,0.26315789473684204
9.055133129,0.5,0.26315789473684204
9.105161075,0.5,0.26315789473684204
9.155133282,0.5,0.26315789473684204
9.205713617,0.5,0.26315789473684204
9.255141922,0.5,0.1578947368421052
9.305134229,0.5,0.1578947368421052
9.355473551,0.5,0.1578947368421052
9.405198262,0.5,0.1578947368421052
9.455825667,0.5,0.1578947368421052
9.505405357,0.5,0.1578947368421052
9.555234791,0.5,0.1578947368421052
9.605247454,0.5,0.1578947368421052
9.65552383,0.5,0.1578947368421052
9.705150092,0.5,0.1578947368421052
9.755209207,0.5,0.1578947368421052
9.806000209,0.5,0.1578947368421052
9.855211473,0.5,0.1578947368421052
9.905215773,0.5,0.1578947368421052
9.955219109,0.5,0.1578947368421052
10.006110979,0.5,0.05263157894736836
10.055195767,0.5,0.05263157894736836
10.105237128,0.5,0.05263157894736836
10.155166009,0.5,0.05263157894736836
10.205166618,0.5,0.05263157894736836
10.255340795,0.5,0.05263157894736836
10.305310089,0.5,0.05263157894736836
10.355195853,0.5,0.05263157894736836
10.405386494,0.5,0.05263157894736836
10.455356008,0.5,0.05263157894736836
10.505362386,0.5,0.05263157894736836
10.555304392,0.5,0.05263157894736836
10.605387109,0.5,0.05263157894736836
10.655131651,0.5,0.05263157894736836
10.705268574,0.5,0.05263157894736836
10.755131677,0.5,0.05263157894736836
10.805471004,0.5,0.05263157894736836
10.855155609,0.5,0.05263157894736836
10.905174191,0.5,0.05263157894736836
10.955155843,0.5,0.05263157894736836
11.005496991,0.5,0.05263157894736836
11.055118098,0.5,0.05263157894736836
11.105994066,0.5,0.05263157894736836
11.155183252,0.5,0.05263157894736836
11.205173458,0.5,0.05263157894736836
11.255534961,0.5,0.05263157894736836
11.305169749,0.5,0.05263157894736836
11.35517653,0.5,0.05263157894736836
11.405241196,0.5,0.05263157894736836
11.455179393,0.5,0.05263157894736836
11.506337207,0.5,0.05263157894736836
11.555125792,0.5,0.05263157894736836
11.606828523,0.5,0.05263157894736836
11.6551631,0.5,0.05263157894736836
11.705193407,0.5,0.05263157894736836
11.756174074,0.5,0.05263157894736836
11.805457433,0.5,0.05263157894736836
11.855169839,0.5,0.05263157894736836
11.90534148,0.5,0.05263157894736836
11.955167725,0.5,0.1578947368421052
12.00517875,0.5,0.1578947368421052
12.05513427,0.5,0.1578947368421052
12.105189374,0.5,0.1578947368421052
12.155283153,0.5,0.1578947368421052
12.205200131,0.5,0.1578947368421052
12.255140986,0.5,0.1578947368421052
12.306958072,0.5,0.1578947368421052
12.355120854,0.5,0.05263157894736836
12.405334082,0.5,0.05263157894736836
12.455186685,0.5,0.05263157894736836
12.506370662,0.5,0.05263157894736836
12.555192739,0.5,0.05263157894736836
12.605197043,0.5,0.05263157894736836
12.655114839,0.5,0.05263157894736836
12.705159722,0.5,0.05263157894736836
12.75535308,0.5,0.05263157894736836
12.805101211,0.5,0.05263157894736836
12.855223237,0.5,0.05263157894736836
12.905213728,0.5,0.05263157894736836
12.955089996,0.5,0.05263157894736836
13.005233577,0.5,0.0
13.055118661,0.5,0.05263157894736836
13.105143764,0.5,0.05263157894736836
13.155494865,0.5,0.05263157894736836
13.205194962,0.5,0.05263157894736836
13.255188456,0.5,0.0
13.305133091,0.5,0.05263157894736836
13.355131415,0.5,0.05263157894736836
13.405119862,0.5,0.05263157894736836
13.455285985,0.5,0.0
13.505133274,0.5,0.0
13.555117419,0.5,0.05263157894736836
13.609479224,0.5,0.05263157894736836
13.656234072,0.5,0.05263157894736836
13.705153561,0.5,0.05263157894736836
13.755279473,0.5,0.0
13.805111992,0.5,0.05263157894736836
13.855099156,0.5,0.05263157894736836
13.905136294,0.47368421052631576,0.0
13.955114569,0.47368421052631576,0.0
14.005156177,0.47368421052631576,0.0
14.055130349,0.47368421052631576,0.0
14.105183557,0.47368421052631576,0.05263157894736836
14.155446412,0.42105263157894735,0.0
14.205142492,0.42105263157894735,0.0
14.255149855,0.42105263157894735,0.0
14.305742464,0.42105263157894735,0.0
14.355120261,0.3684210526315789,0.05263157894736836
14.405107002,0.3684210526315789,0.05263157894736836
14.455240239,0.3684210526315789,0.05263157894736836
14.50519835,0.3684210526315789,0.05263157894736836
14.555114835,0.3684210526315789,0.0
14.605130638,0.3684210526315789,0.0
14.655154839,0.3157894736842105,0.05263157894736836
14.70515012,0.3157894736842105,0.05263157894736836
14.755151772,0.3157894736842105,0.05263157894736836
14.805129887,0.3157894736842105,0.0
14.855118535,0.3157894736842105,-0.052631578947368474
14.905384312,0.3157894736842105,0.0
14.95511551,0.3157894736842105,0.0
15.005133935,0.2631578947368421,0.05263157894736836
15.055121305,0.2631578947368421,0.05263157894736836
15.105140429,0.2631578947368421,0.05263157894736836
15.155102515,0.2631578947368421,0.05263157894736836
15.20512032,0.2631578947368421,-0.052631578947368474
15.255145083,0.2631578947368421,0.0
15.305098013,0.2631578947368421,0.0
15.355111293,0.2631578947368421,0.0
15.4051734,0.2631578947368421,0.0
15.455098687,0.21052631578947367,0.05263157894736836
15.505163235,0.21052631578947367,0.05263157894736836
15.55529556,0.21052631578947367,0.05263157894736836
15.605169976,0.21052631578947367,0.05263157894736836
15.655123272,0.21052631578947367,0.05263157894736836
15.705120755,0.21052631578947367,0.05263157894736836
15.755140274,0.21052631578947367,0.05263157894736836
15.805138837,0.21052631578947367,0.1578947368421052
15.855122051,0.21052631578947367,0.1578947368421052
15.90513902,0.21052631578947367,0.1578947368421052
15.955591263,0.21052631578947367,0.0
16.005125899,0.21052631578947367,0.0
16.055484013,0.21052631578947367,0.0
16.105126759,0.21052631578947367,0.0
16.1551214,0.15789473684210525,0.0
16.205134455,0.15789473684210525,0.0
16.255100834,0.15789473684210525,0.05263157894736836
16.305134578,0.15789473684210525,0.05263157894736836
16.355136109,0.15789473684210525,0.05263157894736836
16.405127906,0.15789473684210525,0.0
16.455122396,0.15789473684210525,0.05263157894736836
16.505123669,0.15789473684210525,0.05263157894736836
16.555100866,0.15789473684210525,0.1578947368421052
16.605133832,0.15789473684210525,0.1578947368421052
16.655335066,0.15789473684210525,-0.0021052631578948044
16.705141146,0.15789473684210525,-0.052631578947368474
16.755105049,0.15789473684210525,-0.052631578947368474
16.805117877,0.15789473684210525,-0.052631578947368474
16.855114973,0.15789473684210525,-0.052631578947368474
16.905152806,0.10526315789473684,-0.052631578947368474
16.955114594,0.10526315789473684,-0.052631578947368474
17.00513356,0.10526315789473684,0.0
17.055178598,0.10526315789473684,0.05263157894736836
17.105150108,0.10526315789473684,0.05263157894736836
17.155152605,0.10526315789473684,0.0
17.205134486,0.10526315789473684,0.0
17.255275356,0.10526315789473684,0.0
17.305658334,0.0,0.16
17.355348235,0.0,0.32
17.405261383,0.0,0.4736842105263157
17.455151438,0.0,0.4736842105263157
17.505151892,0.0,0.4736842105263157
17.55517219,0.0,0.4736842105263157
17.605210256,0.0,0.4736842105263157
17.655236858,0.0,0.4736842105263157
17.705175361,0.0,0.4736842105263157
17.755151431,0.0,0.36842105263157887
17.805190036,0.0,0.36842105263157887
17.855106429,0.0,0.36842105263157887
17.905251184,0.0,0.36842105263157887
17.955365924,0.0,0.36842105263157887
18.005127184,0.0,0.36842105263157887
18.05528634,0.0,0.36842105263157887
18.105104122,0.0,0.36842105263157887
18.155185099,0.0,0.36842105263157887
18.205147858,0.0,0.36842105263157887
18.255155591,0.0,0.36842105263157887
18.30511783,0.0,0.36842105263157887
18.355140272,0.0,0.36842105263157887
18.405197245,0.0,0.36842105263157887
18.455120163,0.0,0.36842105263157887
18.505162649,0.0,0.36842105263157887
18.555391663,0.0,0.36842105263157887
18.605172798,0.0,0.36842105263157887
18.655189592,0.0,0.36842105263157887
