t,x,y
0.0,-9.103315610813414e-07,1.8937426676563125e-07
0.009869747,-4.063599298555556e-06,8.72605776950806e-07
0.020463363,-8.833537108137238e-06,1.985466546825616e-06
0.031180142,-1.442471895651571e-05,3.5941918315963908e-06
0.043493878,-2.1397792693122336e-05,4.171309057659318e-06
0.054731926,-2.9001939286266674e-05,4.381307352485826e-06
0.066394409,-3.69972633014002e-05,4.482183937593769e-06
0.083620748,-4.614981834122518e-05,5.406996049238432e-06
0.094469268,-5.665249202985341e-05,1.0581380165472411e-05
0.109200193,-6.742608902071418e-05,1.7136705146495942e-05
0.12229614,-7.739798721973206e-05,2.362652324285411e-05
0.133470759,-8.573304117623966e-05,2.95102054595276e-05
0.146854136,-9.213828320107052e-05,3.467076337773591e-05
0.16255069,-9.734321053297447e-05,3.948994860408024e-05
0.174789993,-0.0001015991218986309,4.409547886482959e-05
0.187950008,-0.00010499761747599905,4.851455701985227e-05
0.203729766,-0.00010781673571555114,5.273613595780475e-05
0.21639415,-0.00011047879364587624,5.673697626914294e-05
0.236424404,-0.00011301578654748182,6.054969425383456e-05
0.253204433,-0.00011544208644696102,6.419593295864542e-05
0.264187031,-0.00011664391430852433,6.478357360244279e-05
0.277790019,-0.00011697629232050415,6.527121373681708e-05
0.297197401,-0.00011724246640028042,6.557235196779764e-05
0.310217093,-0.00011726515655960737,6.557265372544559e-05
0.324617466,-0.00011726612292533873,6.556390838304655e-05
0.337819902,-0.00011726670170692909,6.556395088265954e-05
0.356124058,-0.00011726757083091281,6.556400889443374e-05
0.375345662,-0.00011726817049290909,6.556386245053052e-05
0.389017527,-0.00011726855226855664,6.55634575214433e-05
0.403992259,-0.00011726917186962501,6.556324311654494e-05
0.417406644,-0.00011726928584445198,6.556298725354857e-05
0.430178734,-0.00011726996423360239,6.556296658439642e-05
0.443935514,-0.00011727118976687188,6.556288643923009e-05
0.458090283,-0.00011727145586053807,6.556017763895269e-05
0.474692507,-0.00011727101794281602,6.555976277837256e-05
0.489614442,-0.00011727108570760026,6.555984150322645e-05
0.502861294,-0.00011727117043659752,6.55599138576653e-05
0.514658272,-0.00011727109747374561,6.555990352548444e-05
0.527459511,-0.00011727109517633682,6.555989424545045e-05
0.542872576,-0.00011727084513104852,6.55596893443188e-05
0.554929322,-0.0001172712838790552,6.555997128645987e-05
0.566462488,-0.00011727109532936892,6.55598610183486e-05
0.580369035,-0.00011727158801790732,6.556016547301928e-05
0.593031405,-0.00011727153084750436,6.55601560503598e-05
0.606211184,-0.00011727226465052445,6.5560410557956e-05
0.619548858,-0.00011727271215749863,6.556033067749026e-05
0.635321239,-0.00011727365166499734,6.556049909126169e-05
0.649205824,-0.00011727353206279767,6.556009272166746e-05
0.66280056,-0.00011727308896595373,6.555984456485726e-05
0.676705468,-0.00011727319833402909,6.555993490707426e-05
0.689425314,-0.00011727350780423116,6.556014477121725e-05
0.701942532,-0.00011727359522642391,6.556024779772818e-05
0.715483183,-0.00011727432528763765,6.55601796837994e-05
0.726925007,-0.0001172750302203705,6.556019143627535e-05
0.739199746,-0.00011727497293091173,6.555999098694374e-05
0.75244844,-0.00011727488736701288,6.555990982799026e-05
0.766791729,-0.00011727619185280397,6.5560359658483e-05
0.781497603,-0.00011727591458633637,6.555958657852791e-05
0.794214357,-0.00011727688667161756,6.55597140900657e-05
0.80731403,-0.00011727684614080015,6.555936898861026e-05
0.819554855,-0.00011727695278604747,6.555926844560643e-05
0.834775245,-0.00011727698711361603,6.555928726336042e-05
0.851951525,-0.00011727761035029444,6.555951700411874e-05
0.867405549,-0.00011727805531013078,6.555962324236264e-05
0.878882668,-0.00011727823620965184,6.555766461113473e-05
0.890044841,-0.00011727844615866921,6.555780357708806e-05
0.904476544,-0.00011727853913347849,6.555779374046154e-05
0.921271093,-0.00011727842854160689,6.555768575277482e-05
0.9397727,-0.00011727823610161239,6.555753494958522e-05
0.954507145,-0.00011727800828824266,6.555737390290597e-05
0.972049605,-0.00011727772536739445,6.555720101804677e-05
0.987101831,-0.00011727745646100598,6.555703672758597e-05
1.003207724,-0.00011727734532049165,6.555699476369094e-05
1.020530429,-0.0001172774807137282,6.555710156514578e-05
1.037078667,-0.00011727730087389594,6.555695963337258e-05
1.051936692,-0.00011727744113313853,6.555707134838135e-05
1.066210352,-0.00011727728655323323,6.555693929135025e-05
1.078016065,-0.00011727708229771275,6.555679747890456e-05
1.089386984,-0.00011727688812667846,6.555666006095016e-05
1.10607687,-0.00011727699792092594,6.555676894429087e-05
1.120423731,-0.00011727713577170014,6.555689296311776e-05
1.13408216,-0.00011727742649705972,6.555698297277851e-05
1.146595223,-0.00011727882143494541,6.555681112166423e-05
1.162427688,-0.00011727955712747748,6.554822015656498e-05
1.180984772,-0.00011728023445072358,6.554562593624898e-05
1.199482461,-0.00011728050304327543,6.554348624886511e-05
1.222545976,-0.00011728069888024186,6.554331468548768e-05
1.237839309,-0.00011728079080488684,6.554345215587973e-05
1.250900891,-0.00011728229568717333,6.554272073368739e-05
1.264200145,-0.00011728222422368456,6.554239214830626e-05
1.278102657,-0.00011728202564583682,6.554208342230035e-05
1.29915047,-0.00011728191952181579,6.554185267507195e-05
1.314563074,-0.000117282428533645,6.554197881986404e-05
1.330436029,-0.00011728235563999816,6.554176428972213e-05
1.3481901,-0.00011728245711858758,6.554164736871822e-05
1.36474581,-0.00011728284048338668,6.554170216270007e-05
1.384918738,-0.00011728291786560624,6.554159383109358e-05
1.404105608,-0.00011728281510441953,6.554139269351368e-05
1.424521685,-0.00011728317563683335,6.554145106634065e-05
1.443377019,-0.00011728304356083737,6.554125116233107e-05
