t,x,y
6.884378919,-9.103315610813414e-07,1.8937426676563125e-07
6.897793487,-4.063599298555556e-06,8.72605776950806e-07
6.909368203,-8.833537108137238e-06,1.985466546825616e-06
6.921599913,-1.442471895651571e-05,3.5941918315963908e-06
6.933692988,-2.1397792693122336e-05,4.171309057659318e-06
6.951963452,-2.9001939286266674e-05,4.381307352485826e-06
6.960661346,-3.69972633014002e-05,4.482183937593769e-06
6.972491806,-4.614981834122518e-05,5.406996049238432e-06
6.987848523,-5.665249202985341e-05,1.0581380165472411e-05
6.999137273,-6.742608902071418e-05,1.7136705146495942e-05
7.010839894,-7.739798721973206e-05,2.362652324285411e-05
7.02255247,-8.573304117623966e-05,2.95102054595276e-05
7.034528581,-9.213828320107052e-05,3.467076337773591e-05
7.049238786,-9.734321053297447e-05,3.948994860408024e-05
7.06104841,-0.0001015991218986309,4.409547886482959e-05
7.072493214,-0.00010499761747599905,4.851455701985227e-05
7.087271265,-0.00010781673571555114,5.273613595780475e-05
7.100426082,-0.00011047879364587624,5.673697626914294e-05
7.112932731,-0.00011301578654748182,6.054969425383456e-05
7.12466097,-0.00011544208644696102,6.419593295864542e-05
7.136473536,-0.00011776928840385135,6.769315110317963e-05
7.148949371,-0.00012000769985698496,7.105686657111294e-05
7.160958361,-0.00012216674689287822,7.430126853244837e-05
7.176185196,-0.00012408006883750898,7.717607090347426e-05
7.189580835,-0.00012530003358096793,7.900755604062378e-05
7.200378576,-0.0001262166117698511,8.031827802048252e-05
7.211767313,-0.00012733399976850614,8.054401586417379e-05
7.22372309,-0.00012875647681002706,8.031569339512416e-05
7.234927354,-0.0001305197282445306,8.002798297648047e-05
7.245949177,-0.0001326477980975625,7.97336331504854e-05
7.258571855,-0.00013515724648052382,7.944027308893348e-05
7.270704416,-0.00013806401238339924,7.914925480116512e-05
7.289475059,-0.00014137676402486803,7.88601031408401e-05
7.302225559,-0.00014506880743089118,7.85721498225225e-05
7.314131336,-0.00014912632454142875,7.828515108262513e-05
7.325266658,-0.000153535633207442,7.79307429490748e-05
7.342455538,-0.0001584963752081555,7.761701319702581e-05
7.354435181,-0.00016421678205697128,7.732706256987493e-05
7.365765104,-0.0001707791752040659,7.704009418547562e-05
7.378336029,-0.00017823419589886244,7.675419412098779e-05
7.39107828,-0.0001865952150976822,7.647505419881026e-05
7.404609724,-0.0001957719288390395,7.619892413158504e-05
7.415904584,-0.00020565400607855736,7.592369747446781e-05
7.427778795,-0.00021616011288107424,7.565077726847617e-05
7.43881291,-0.00022722925188767198,7.538072345855923e-05
7.450396603,-0.00023881857235147526,7.511420944282727e-05
7.461917318,-0.00025101122628135453,7.485206293124684e-05
7.474629365,-0.0002640613331574759,7.459357740794217e-05
7.486036657,-0.00027796313990745454,7.433831628956135e-05
7.496371116,-0.0002927365271915214,7.408688823307358e-05
7.507560363,-0.0003084037841543938,7.38393793207582e-05
7.520319921,-0.0003249795326175165,7.359578563636117e-05
