t,x,y
2.434397395,-9.103315610813414e-07,1.8937426676563125e-07
2.444267173,-4.063599298555556e-06,8.72605776950806e-07
2.454810815,-8.833537108137238e-06,1.985466546825616e-06
2.465579353,-1.442471895651571e-05,3.5941918315963908e-06
2.476477961,-2.1397792693122336e-05,4.171309057659318e-06
2.48878189,-2.9001939286266674e-05,4.381307352485826e-06
2.500720855,-3.69972633014002e-05,4.482183937593769e-06
2.513050614,-4.614981834122518e-05,5.406996049238432e-06
2.526150204,-5.665249202985341e-05,1.0581380165472411e-05
2.536044443,-6.742608902071418e-05,1.7136705146495942e-05
2.547792961,-7.739798721973206e-05,2.362652324285411e-05
2.562077853,-8.573304117623966e-05,2.95102054595276e-05
2.572959667,-9.213828320107052e-05,3.467076337773591e-05
2.58326469,-9.734321053297447e-05,3.948994860408024e-05
2.597494496,-0.0001015991218986309,4.409547886482959e-05
2.612575213,-0.00010499761747599905,4.851455701985227e-05
2.623969775,-0.00010781673571555114,5.273613595780475e-05
2.638020781,-0.00011047879364587624,5.673697626914294e-05
2.649372173,-0.00011301578654748182,6.054969425383456e-05
2.662517447,-0.00011544208644696102,6.419593295864542e-05
2.680374593,-0.00011582775217479791,6.476714964162317e-05
2.693830559,-0.00011583075075322687,6.476738149275457e-05
2.709955847,-0.00011583350301077287,6.476760557111395e-05
2.723485425,-0.00011583610683758416,6.4767840750733e-05
2.737782495,-0.00011583855785013766,6.476808628828033e-05
2.75199728,-0.00011584023638513789,6.476848942721576e-05
2.764182542,-0.00011584142441749441,6.476897817410724e-05
2.77622304,-0.00011584252812837578,6.476945529594689e-05
2.789268587,-0.00011584355092092175,6.476992004843924e-05
2.803332601,-0.00011584449743689412,6.477037144553797e-05
2.817685708,-0.00011584537222312369,6.477080876977101e-05
2.837092543,-0.0001158461796808806,6.477123200198482e-05
2.856494097,-0.00011584692402117226,6.47716413285078e-05
2.872415522,-0.00011584760950699227,6.4772037029418e-05
2.888459671,-0.0001158482402287813,6.477241932065204e-05
2.903374544,-0.00011584882010960956,6.47727884302144e-05
2.922753162,-0.00011584935287282851,6.477314461679766e-05
2.942306321,-0.00011584984205482637,6.4773488168766e-05
2.958437312,-0.00011585029099429878,6.477381927840744e-05
2.975870071,-0.00011585070278810616,6.477413802139886e-05
2.994720851,-0.00011585108039907817,6.477444475142587e-05
3.015346883,-0.00011585142657689288,6.477473981977041e-05
3.030048036,-0.00011585174391872365,6.477502360811523e-05
3.047477464,-0.00011585203479991864,6.477529646684087e-05
3.064023435,-0.00011585230145170263,6.477555876027545e-05
3.077777395,-0.00011585254592582413,6.477581084105575e-05
3.09144383,-0.00011585277015672794,6.477605308671526e-05
3.107012537,-0.00011585297589778061,6.477628583668213e-05
3.123610838,-0.00011585316478919788,6.477650943869468e-05
3.139401244,-0.00011585333832347337,6.477672422150558e-05
3.156272374,-0.00011585349791148024,6.477693053541555e-05
3.168507752,-0.00011585364481884672,6.477712869046976e-05
3.181467401,-0.00011585378023351665,6.47773190030124e-05
3.195599177,-0.00011585390522412826,6.477750176868088e-05
3.20933574,-0.0001158540208089755,6.47776773033354e-05
3.220848421,-0.00011585412789254321,6.477784588172601e-05
3.233570066,-0.00011585422732676796,6.477800778504337e-05
3.245727446,-0.00011585431986903868,6.477816327296192e-05
3.258832585,-0.00011585440625364214,6.477831262575702e-05
3.273063802,-0.00011585448712094285,6.477845608264705e-05
3.28536188,-0.00011585456307874453,6.477859388877359e-05
3.298325257,-0.00011585463466172105,6.477872626783963e-05
3.311432261,-0.00011585470239696034,6.477885346486511e-05
3.324656538,-0.00011585476673404722,6.477897568345236e-05
3.335410993,-0.00011585482810892896,6.477909313544082e-05
3.346132152,-0.00011585488689377834,6.47792060098182e-05
3.360815513,-0.00011585494346798113,6.477931451897125e-05
3.374924297,-0.0001158549981475996,6.47794188341896e-05
3.389894237,-0.0001158550512435734,6.477951913644656e-05
3.404346372,-0.00011585510301405626,6.477961558513457e-05
3.4174625,-0.00011585515373671584,6.477970836503487e-05
3.433358058,-0.00011585520363233646,6.477979762040901e-05
3.446065107,-0.0001158552529251693,6.477988350606762e-05
3.460523663,-0.00011585530179547988,6.477996615604194e-05
3.474934729,-0.00011585535044600359,6.478004572859426e-05
3.489035122,-0.0001158553990280465,6.478012234350443e-05
3.50071214,-0.0001158554477034817,6.478019613160289e-05
3.511729465,-0.0001158554965981955,6.478026720583533e-05
3.526287098,-0.00011585554586409589,6.478033570393987e-05
3.538429769,-0.00011585559560901154,6.478040172581035e-05
3.551271531,-0.00011585564691300732,6.478046839209829e-05
3.566297043,-0.00011585569869859615,6.478053322357203e-05
3.580518766,-0.00011585575103276267,6.478059569344288e-05
3.59515502,-0.00011585580433956782,6.478065624138606e-05
3.610031319,-0.00011585585864775684,6.47807148386071e-05
3.625119777,-0.00011585591384941432,6.478077131496021e-05
3.639897221,-0.00011585592866466751,6.478081416311687e-05
3.653994972,-0.00011585593721852305,6.478084751874134e-05
3.66666282,-0.0001158559447447978,6.478087951760888e-05
3.681434532,-0.00011585595152427495,6.478091159952868e-05
3.695492581,-0.00011585504838614643,6.478006055760446e-05
3.712381136,-0.0001158536248258013,6.47790181184276e-05
3.730525499,-0.00011585232990455729,6.477807640602076e-05
3.74518533,-0.00011585087763495063,6.477718852137865e-05
3.75852744,-0.0001158504813308231,6.477704311862978e-05
3.773712604,-0.00011584908875688499,6.477586398012701e-05
3.786341308,-0.00011584823204518341,6.477528984225674e-05
3.80095483,-0.00011584708943868961,6.477415322228759e-05
3.813810908,-0.0001158461724053584,6.477356380051426e-05
3.826639856,-0.00011584589386043863,6.477350030602248e-05
3.839396284,-0.00011584521506266456,6.477300618435875e-05
3.84827529,-0.00011584507775627174,6.477297950123776e-05
3.858684456,-0.00011584432511192299,6.477240973078841e-05
3.869141635,-0.00011584371879488041,6.477194425887067e-05
3.879142048,-0.00011584256658964901,6.477117089954444e-05
3.889967942,-0.00011584193211728461,6.477084358201936e-05
3.900187301,-0.00011584139014512562,6.477040860842142e-05
3.91081857,-0.00011584089251074226,6.476998836740214e-05
3.9216199,-0.00011583994832034712,6.476929567767993e-05
3.931783219,-0.0001158396556448036,6.476911645536261e-05
3.941985579,-0.00011583879702504931,6.47684695252598e-05
3.952839615,-0.00011583838083371358,6.476821406175746e-05
3.962963119,-0.00011583804408516699,6.47678691772886e-05
3.973320343,-0.00011583765311980274,6.476757096349575e-05
3.983570062,-0.00011583741785770214,6.476736781243142e-05
3.99412029,-0.00011583706950894865,6.47670822916961e-05
4.004138419,-0.0001158366710742537,6.476679474945565e-05
4.01430315,-0.00011583663984056879,6.476670740787312e-05
4.024486713,-0.00011583623022229893,6.476637128332717e-05
4.034689054,-0.00011583609981352921,6.4766202483199e-05
4.044720029,-0.00011583578715315245,6.476595803667695e-05
4.055060343,-0.00011583616125094513,6.476606975857604e-05
4.065035072,-0.00011583602253728651,6.476586117267228e-05
4.075066446,-0.00011583619058499594,6.476582439431241e-05
4.085141425,-0.00011583651340519707,6.476588754332426e-05
4.095141511,-0.00011583634428608425,6.476568432301085e-05
4.105549232,-0.00011583630869017782,6.476555646440802e-05
4.116008875,-0.0001158362729959837,6.476543887545838e-05
4.126230749,-0.00011583614422455354,6.476530590125533e-05
4.136470195,-0.00011583606204354068,6.476518399975775e-05
4.147209941,-0.00011583584561767821,6.476498548889245e-05
4.157284352,-0.00011583607960668953,6.47650417229576e-05
4.167305806,-0.00011583572600379257,6.476476541163526e-05
4.177746346,-0.00011583561634665677,6.476465490077047e-05
4.18838617,-0.00011583523260086208,6.476438063082474e-05
4.19868696,-0.00011583479683106683,6.476410997935237e-05
4.209027785,-0.00011583499774318537,6.47641667219426e-05
4.219268775,-0.00011583516740596052,6.476416654113953e-05
4.229296937,-0.00011583472488688445,6.476384182455583e-05
4.239570181,-0.00011583448054464877,6.476366367602583e-05
4.249677734,-0.00011583464020805193,6.476366505799047e-05
4.260208969,-0.00011583480180584697,6.476367052374267e-05
4.27039613,-0.00011583418119269322,6.47632752519263e-05
4.280525144,-0.0001158341074836795,6.476318678488857e-05
4.291047301,-0.0001158340579635259,6.476311051994044e-05
4.301315155,-0.00011583358834920624,6.47628092880128e-05
4.311579041,-0.00011583359242455481,6.476274596470223e-05
4.321895431,-0.00011583324302551733,6.476252596810056e-05
4.331949041,-0.0001158330973620135,6.476239163862073e-05
4.342454314,-0.00011583328630154419,6.476241437182667e-05
4.352751666,-0.00011583379580929788,6.476260114770334e-05
4.362707639,-0.00011583428249533397,6.476273655670658e-05
4.373063528,-0.00011583498229901078,6.476296820453965e-05
4.38345131,-0.00011583495454256781,6.476286617908083e-05
4.393831341,-0.00011583488059294447,6.476275269007336e-05
4.404041372,-0.0001158350739729275,6.47627885214453e-05
4.414027991,-0.00011583495167981437,6.476267024478643e-05
4.424048345,-0.00011583540177165577,6.476285087941847e-05
4.43440931,-0.0001158350995358404,6.476265423065175e-05
4.444901638,-0.00011583502793645513,6.476259460870808e-05
4.455130779,-0.00011583510219181914,6.476262072959175e-05
4.465266966,-0.00011583530669836539,6.47626670650216e-05
4.475292867,-0.0001158354641605389,6.476270811569011e-05
4.485353328,-0.00011583564854278621,6.47627485655109e-05
4.499665887,-0.0001158358473376626,6.476279411326657e-05
4.510086921,-0.00011583604634228615,6.476284398091023e-05
4.520856438,-0.00011583589746392165,6.476272722288011e-05
4.531081148,-0.00011583585781452851,6.476268270925859e-05
4.541319557,-0.00011583546154779814,6.476247678814206e-05
4.551207283,-0.00011583496637351202,6.476225943894765e-05
4.561635736,-0.00011583495631523315,6.476227395791896e-05
4.572342809,-0.00011583488233711005,6.476222514749884e-05
4.583356405,-0.00011583478268331008,6.476218236711197e-05
4.595871,-0.00011583440917825333,6.47619907942331e-05
4.608487438,-0.00011583448323512855,6.476202132415674e-05
4.620873786,-0.00011583442216483997,6.476198176431219e-05
4.636034591,-0.00011583407566437016,6.47617946331184e-05
4.648317475,-0.0001158345167444801,6.476198612123153e-05
4.659920523,-0.0001158345361567956,6.476196170860228e-05
4.669393722,-0.00011583442673602541,6.476186504852997e-05
4.679484861,-0.00011583424453337574,6.476175687878402e-05
4.690237901,-0.00011583444140010092,6.476181301086196e-05
