t,linear_x,angular_z
0.0,0.0,0.0
0.084393419,0.0,0.0
0.18132858,0.0,0.0
0.28280683,0.0,0.0
0.380807929,0.0,0.0
0.480834286,0.0,0.0
0.580694041,0.0,0.0
0.680681125,0.0,0.0
0.780885831,0.0,0.0
0.880769294,0.0,0.0
0.980641057,0.0,0.0
1.080655964,0.0,0.0
1.18066802,0.0,0.0
1.28068007,0.0,0.0
1.380750649,0.0,0.0
1.48076177,0.0,0.0
1.580820778,0.0,0.0
1.680704162,0.0,0.0
1.78077171,0.0,0.0
1.88105168,0.0,0.0
1.980767284,0.0,0.0
2.080714285,0.0,0.0
2.180809317,0.0,0.0
2.281424054,0.0,0.0
2.380708307,0.0,0.0
2.480979293,0.0,0.0
2.580717943,0.0,0.0
2.682259232,0.0,0.0
2.780903801,0.0,0.0
2.880749816,0.0,0.0
2.980882476,0.0,0.0
3.081627149,0.0,0.0
3.182030422,0.0,0.0
3.281656915,0.0,0.0
3.382008371,0.0,0.0
3.485582447,0.0,0.0
3.583392575,0.0,0.0
3.680820716,0.0,0.0
3.780726183,0.0,0.0
3.880667312,0.0,0.0
3.982738248,0.0,0.0
4.080624313,0.0,0.0
4.180704747,0.0,0.0
4.28060493,0.0,0.0
4.38063158,0.0,0.0
4.480607415,0.0,0.0
4.580586248,0.0,0.0
4.680565573,0.0,0.0
4.780565718,0.0,0.0
4.880669411,0.0,0.0
4.980677515,0.0,0.0
5.08064919,0.0,0.0
5.180654869,0.0,0.0
5.280628073,0.0,0.0
5.380663742,0.0,0.0
5.480784487,0.0,0.0
5.580752733,0.0,0.0
5.680603206,0.0,0.0
5.780617407,0.0,0.0
5.880612425,0.0,0.0
5.980651148,0.0,0.0
6.080625816,0.0,0.0
6.180670016,0.0,0.0
6.280703858,0.0,0.0
6.380621132,0.0,0.0
6.480618184,0.0,0.0
6.580622564,0.0,0.0
6.680586489,0.0,0.0
6.780620714,0.0,0.0
6.880642695,0.0,0.0
6.980847177,0.0,0.0
7.080686014,0.0,0.0
7.180660151,0.0,0.0
7.280641016,0.0,0.0
7.380668139,0.0,0.0
7.480682915,0.0,0.0
7.580662793,0.0,0.0
7.680665468,0.0,0.0
7.780698291,0.0,0.0
7.880809869,0.0,0.0
7.980599833,0.0,0.0
8.080625712,0.0,0.0
8.180671181,0.0,0.0
8.280640351,0.0,0.0
8.380640801,0.0,0.0
8.480621191,0.0,0.0
8.580652816,0.0,0.0
8.680779719,0.0,0.0
8.78066115,0.0,0.0
8.880577625,0.0,0.0
8.980916857,0.0,0.0
9.080563055,0.0,0.0
9.180901098,0.0,0.0
9.280758195,0.0,0.0
9.380674519,0.0,0.0
9.480711449,0.0,0.0
9.580685267,0.0,0.0
