t,linear_x,angular_z
7.780167857,0.0,0.16
7.83016908,0.0,0.32
7.880136806,0.0,0.48
7.930159754,0.0,0.64
7.980138249,0.0,0.6842105263157894
8.0306095,0.0,0.6842105263157894
8.080128594,0.0,0.8442105263157894
8.130169719,0.0,0.9999999999999999
8.18012168,0.0,0.9999999999999999
8.230160082,0.0,0.9999999999999999
8.280143294,0.0,0.9999999999999999
8.330159474,0.0,0.9999999999999999
8.380157503,0.0,0.9999999999999999
8.430141531,0.0,0.9999999999999999
8.480117089,0.0,0.9999999999999999
8.530129537,0.0,0.894736842105263
8.580134993,0.0,0.894736842105263
8.630204806,0.0,0.894736842105263
8.680146513,0.0,0.894736842105263
8.730641929,0.0,0.894736842105263
8.78016589,0.0,0.894736842105263
8.830172821,0.0,0.7894736842105262
8.880192255,0.0,0.7894736842105262
8.930189919,0.0,0.7894736842105262
8.980147283,0.0,0.7894736842105262
9.030119769,0.0,0.7894736842105262
9.080188084,0.0,0.9494736842105262
9.130157263,0.0,0.9999999999999999
9.180139164,0.0,0.9999999999999999
9.230155181,0.0,0.9999999999999999
9.280163272,0.0,0.9999999999999999
9.330179145,0.0,0.894736842105263
9.380385358,0.0,0.894736842105263
9.430186577,0.0,0.894736842105263
9.480164197,0.0,0.894736842105263
9.530186254,0.0,0.894736842105263
9.580410446,0.0,0.7894736842105262
9.630155308,0.0,0.7894736842105262
9.680135877,0.0,0.7894736842105262
9.730149476,0.0,0.7894736842105262
9.780912629,0.10526315789473684,0.9494736842105262
9.830162082,0.10526315789473684,0.9999999999999999
9.880420222,0.23026315789473684,0.9999999999999999
9.930180152,0.35526315789473684,0.9999999999999999
9.980324353,0.3157894736842105,0.9999999999999999
10.030143011,0.42105263157894735,0.9999999999999999
10.080189134,0.42105263157894735,0.9999999999999999
10.130212411,0.42105263157894735,0.9999999999999999
10.180129813,0.47368421052631576,0.9999999999999999
10.230170229,0.42105263157894735,0.9999999999999999
10.280149763,0.42105263157894735,0.9999999999999999
10.330113968,0.42105263157894735,0.9999999999999999
10.380127747,0.42105263157894735,0.9999999999999999
10.430190522,0.42105263157894735,0.9999999999999999
10.480104786,0.42105263157894735,0.9999999999999999
10.530201954,0.42105263157894735,0.9999999999999999
10.580146898,0.3684210526315789,0.9999999999999999
10.630153242,0.42105263157894735,0.9999999999999999
10.680211889,0.42105263157894735,0.9999999999999999
10.730158015,0.42105263157894735,0.9999999999999999
10.780138639,0.42105263157894735,0.9999999999999999
10.830152167,0.5,0.9999999999999999
10.882330657,0.5,0.9999999999999999
10.930167915,0.5,0.9999999999999999
10.980149949,0.5,0.9999999999999999
11.030155437,0.5,0.9999999999999999
11.080096569,0.5,0.9999999999999999
11.130213591,0.5,0.9999999999999999
11.180119238,0.5,0.9999999999999999
11.230214012,0.5,0.9999999999999999
11.280150959,0.5,0.9999999999999999
11.330167978,0.5,0.9999999999999999
11.380120871,0.5,0.9999999999999999
11.430157905,0.5,0.9999999999999999
11.480139509,0.5,0.9999999999999999
11.530181994,0.5,0.9999999999999999
11.580124205,0.5,0.9999999999999999
11.630157624,0.5,0.894736842105263
11.680105841,0.5,0.894736842105263
11.730142329,0.5,0.894736842105263
11.780138461,0.5,0.7894736842105262
11.830147234,0.5,0.7894736842105262
11.880163279,0.5,0.7894736842105262
11.930177736,0.5,0.6842105263157894
11.980141839,0.5,0.5789473684210525
12.030153101,0.5,0.5789473684210525
12.080244855,0.5,0.5789473684210525
12.130137254,0.5,0.5789473684210525
12.180136556,0.5,0.5789473684210525
12.230484144,0.5,0.5789473684210525
12.280148864,0.5,0.5789473684210525
12.330179072,0.5,0.4736842105263157
12.380388435,0.5,0.4736842105263157
12.430190993,0.5,0.4736842105263157
12.480151169,0.5,0.4736842105263157
12.530123976,0.5,0.4736842105263157
12.58013234,0.5,0.4736842105263157
12.63024969,0.5,0.4736842105263157
12.680093072,0.5,0.36842105263157887
12.730181382,0.5,0.4736842105263157
