t,x,y
0.0,-9.103315610813414e-07,1.8937426676563125e-07
0.01322767,-4.063599298555556e-06,8.72605776950806e-07
0.03438903,-8.833537108137238e-06,1.985466546825616e-06
0.04613553,-1.442471895651571e-05,3.5941918315963908e-06
0.060544075,-2.1397792693122336e-05,4.171309057659318e-06
0.074216028,-2.9001939286266674e-05,4.381307352485826e-06
0.086183865,-3.69972633014002e-05,4.482183937593769e-06
0.10164556,-4.614981834122518e-05,5.406996049238432e-06
0.113354482,-5.665249202985341e-05,1.0581380165472411e-05
0.124507821,-6.742608902071418e-05,1.7136705146495942e-05
0.142359614,-7.739798721973206e-05,2.362652324285411e-05
0.16005456,-8.573304117623966e-05,2.95102054595276e-05
0.173213068,-9.213828320107052e-05,3.467076337773591e-05
0.187773099,-9.734321053297447e-05,3.948994860408024e-05
0.202506966,-0.0001015991218986309,4.409547886482959e-05
0.214980732,-0.00010499761747599905,4.851455701985227e-05
0.228329625,-0.00010781673571555114,5.273613595780475e-05
0.241311615,-0.00011047879364587624,5.673697626914294e-05
0.256696288,-0.00011301578654748182,6.054969425383456e-05
0.271660735,-0.00011544208644696102,6.419593295864542e-05
0.28419649,-0.00011776928840385135,6.769315110317963e-05
0.297013129,-0.00012000769985698496,7.105686657111294e-05
0.310319784,-0.00012216674689287822,7.430126853244837e-05
0.325791946,-0.00012408006883750898,7.717607090347426e-05
0.339769395,-0.00012530003358096793,7.900755604062378e-05
0.350978233,-0.0001262166117698511,8.031827802048252e-05
0.362365779,-0.00012733399976850614,8.054401586417379e-05
0.37588483,-0.00012875647681002706,8.031569339512416e-05
0.388158074,-0.0001305197282445306,8.002798297648047e-05
0.406979449,-0.0001326477980975625,7.97336331504854e-05
0.420548301,-0.00013515724648052382,7.944027308893348e-05
0.435803144,-0.00013806401238339924,7.914925480116512e-05
0.452050916,-0.00014137676402486803,7.88601031408401e-05
0.469517761,-0.00014506880743089118,7.85721498225225e-05
0.484587026,-0.00014912632454142875,7.828515108262513e-05
0.49769288,-0.000153535633207442,7.79307429490748e-05
0.511559604,-0.0001584963752081555,7.761701319702581e-05
0.524391996,-0.00016421678205697128,7.732706256987493e-05
0.540205798,-0.0001707791752040659,7.704009418547562e-05
0.55586919,-0.00017823419589886244,7.675419412098779e-05
0.568119359,-0.0001865952150976822,7.647505419881026e-05
0.581439152,-0.0001957719288390395,7.619892413158504e-05
0.597844071,-0.00020565400607855736,7.592369747446781e-05
0.610190697,-0.00021616011288107424,7.565077726847617e-05
0.621538325,-0.00022722925188767198,7.538072345855923e-05
0.635134714,-0.00023881857235147526,7.511420944282727e-05
0.651109668,-0.00025101122628135453,7.485206293124684e-05
0.664770826,-0.0002640613331574759,7.459357740794217e-05
0.678732352,-0.00027796313990745454,7.433831628956135e-05
0.690424699,-0.0002927365271915214,7.408688823307358e-05
0.703013565,-0.0003084037841543938,7.38393793207582e-05
0.717127546,-0.0003249795326175165,7.359578563636117e-05
0.730050318,-0.00034454865667482137,7.406574472480429e-05
0.743547449,-0.0003677820011355028,7.054097009274421e-05
0.756281391,-0.0003924584011092101,7.01052884345371e-05
0.770483768,-0.00041766414624183016,7.22733814727942e-05
0.781864748,-0.0004427178296116255,7.298186888240912e-05
0.793177201,-0.00046762980213546895,7.239128423801831e-05
0.804077955,-0.0004972619888687054,7.17089141916631e-05
0.816789173,-0.0005275340653828082,6.878389398435984e-05
0.833002705,-0.0005585297336661776,7.07080520700482e-05
0.848811433,-0.0005891838673559328,7.209453576796469e-05
0.862540742,-0.0006188448830471852,7.136776209569354e-05
0.877122477,-0.0006532428089715096,7.167151095391366e-05
0.894121317,-0.0006880289527972476,6.824699012133615e-05
0.908855222,-0.0007235039993388872,6.994273266072693e-05
0.92275484,-0.0007585511910690994,7.154979524170058e-05
0.935701313,-0.000792713239847303,7.138846917400512e-05
0.948907798,-0.0008312897325172888,7.088170804242858e-05
0.962386468,-0.0008701654938491846,6.796731425747242e-05
0.976697873,-0.0009095371193620786,6.993848207903519e-05
0.994651327,-0.0009483910933340799,7.142957087284446e-05
1.003787903,-0.0009873988731260528,7.228911674305762e-05
1.015321578,-0.0010296717138977077,6.932382747706152e-05
1.026295768,-0.001072805270562801,6.822719497778318e-05
