t,linear_x,angular_z
7.377088826,0.0,-0.16
7.427028228,0.0,-0.32
7.477109948,0.0,-0.48
7.52705275,0.0,-0.64
7.577066139,0.0,-0.8
7.627038424,0.0,-0.9600000000000001
7.677045096,0.0,-1.0
7.727469014,0.0,-1.0
7.777098205,0.0,-1.0
7.827107711,0.0,-1.0
7.877061919,0.0,-1.0
7.927411708,0.0,-1.0
7.977071465,0.0,-1.0
8.02708252,0.0,-1.0
8.07710022,0.0,-1.0
8.127068523,0.0,-1.0
8.177079459,0.0,-1.0
8.227066442,0.0,-1.0
8.277628318,0.0,-1.0
8.327049958,0.0,-1.0
8.377166006,0.0,-1.0
8.42706256,0.0,-1.0
8.477259193,0.0,-1.0
8.527058691,0.0,-1.0
8.577098968,0.0,-1.0
8.627625531,0.0,-1.0
8.677072729,0.0,-1.0
8.727066877,0.0,-1.0
8.777066867,0.0,-1.0
8.827029587,0.0,-1.0
8.877071308,0.0,-1.0
8.927072502,0.0,-1.0
8.977097438,0.0,-1.0
9.027074299,0.0,-1.0
9.077067545,0.0,-1.0
9.127034743,0.05263157894736842,-1.0
9.177074932,0.15789473684210525,-1.0
9.22720873,0.10526315789473684,-1.0
9.277051367,0.10526315789473684,-1.0
9.327053669,0.23026315789473684,-1.0
9.377098449,0.3157894736842105,-1.0
9.427049583,0.1907894736842105,-1.0
9.477107957,0.3157894736842105,-1.0
9.527052885,0.3684210526315789,-1.0
9.577092159,0.3157894736842105,-1.0
9.627065915,0.3157894736842105,-1.0
9.677080174,0.2631578947368421,-1.0
9.727064372,0.3157894736842105,-1.0
9.777099009,0.3157894736842105,-1.0
9.827451966,0.3157894736842105,-1.0
9.877062749,0.3684210526315789,-1.0
9.927096198,0.2631578947368421,-1.0
9.977072452,0.2631578947368421,-1.0
10.027048019,0.2631578947368421,-1.0
10.077078062,0.3157894736842105,-1.0
10.127068815,0.3157894736842105,-1.0
10.177095071,0.42105263157894735,-1.0
10.227049357,0.3684210526315789,-1.0
10.277074767,0.4934210526315789,-1.0
10.32708131,0.5,-1.0
10.377155949,0.5,-1.0
10.427052049,0.5,-1.0
10.477085406,0.5,-1.0
10.527070032,0.5,-1.0
10.577075875,0.5,-1.0
10.627053965,0.5,-1.0
10.677046499,0.5,-1.0
10.727060954,0.5,-1.0
10.777114679,0.5,-1.0
10.827035081,0.5,-1.0
10.877277061,0.5,-1.0
10.927061245,0.5,-0.8947368421052632
10.977063376,0.5,-0.8947368421052632
11.027451511,0.5,-0.8947368421052632
11.077077687,0.5,-0.7894736842105263
11.127111135,0.5,-0.7894736842105263
