t,x,y
2.352368968,-9.103315610813414e-07,1.8937426676563125e-07
2.364056044,-4.063599298555556e-06,8.72605776950806e-07
2.374968577,-8.833537108137238e-06,1.985466546825616e-06
2.389799176,-1.442471895651571e-05,3.5941918315963908e-06
2.401602733,-2.1397792693122336e-05,4.171309057659318e-06
2.415835671,-2.9001939286266674e-05,4.381307352485826e-06
2.425462297,-3.69972633014002e-05,4.482183937593769e-06
2.436333983,-4.614981834122518e-05,5.406996049238432e-06
2.447444219,-5.665249202985341e-05,1.0581380165472411e-05
2.458637899,-6.742608902071418e-05,1.7136705146495942e-05
2.47006618,-7.739798721973206e-05,2.362652324285411e-05
2.48211044,-8.573304117623966e-05,2.95102054595276e-05
2.496475156,-9.213828320107052e-05,3.467076337773591e-05
2.509286532,-9.734321053297447e-05,3.948994860408024e-05
2.520708723,-0.0001015991218986309,4.409547886482959e-05
2.534225957,-0.00010499761747599905,4.851455701985227e-05
2.549186571,-0.00010781673571555114,5.273613595780475e-05
2.560970444,-0.00011047879364587624,5.673697626914294e-05
2.573883118,-0.00011301578654748182,6.054969425383456e-05
2.585770903,-0.00011544208644696102,6.419593295864542e-05
2.597868415,-0.00011776928840385135,6.769315110317963e-05
2.609181535,-0.00012000769985698496,7.105686657111294e-05
2.620099751,-0.00012216674689287822,7.430126853244837e-05
2.635085044,-0.00012408006883750898,7.717607090347426e-05
2.646500845,-0.00012530003358096793,7.900755604062378e-05
2.657569486,-0.0001262166117698511,8.031827802048252e-05
2.670237344,-0.00012733399976850614,8.054401586417379e-05
2.682822149,-0.00012875647681002706,8.031569339512416e-05
2.693603466,-0.0001305197282445306,8.002798297648047e-05
2.706990146,-0.0001326477980975625,7.97336331504854e-05
2.71782897,-0.00013515724648052382,7.944027308893348e-05
2.731180275,-0.00013806401238339924,7.914925480116512e-05
2.742587016,-0.00014137676402486803,7.88601031408401e-05
2.754159501,-0.00014506880743089118,7.85721498225225e-05
2.765539965,-0.00014912632454142875,7.828515108262513e-05
2.77931129,-0.000153535633207442,7.79307429490748e-05
2.790839622,-0.0001584963752081555,7.761701319702581e-05
2.801842114,-0.00016421678205697128,7.732706256987493e-05
2.813000432,-0.0001707791752040659,7.704009418547562e-05
2.826761306,-0.00017823419589886244,7.675419412098779e-05
2.838788687,-0.0001865952150976822,7.647505419881026e-05
2.85178325,-0.0001957719288390395,7.619892413158504e-05
2.863816021,-0.00020565400607855736,7.592369747446781e-05
2.87507602,-0.00021616011288107424,7.565077726847617e-05
2.888591266,-0.00022722925188767198,7.538072345855923e-05
2.90060264,-0.00023881857235147526,7.511420944282727e-05
2.910704687,-0.00025101122628135453,7.485206293124684e-05
2.922810781,-0.0002640613331574759,7.459357740794217e-05
2.935892469,-0.00027796313990745454,7.433831628956135e-05
2.945419649,-0.0002927365271915214,7.408688823307358e-05
2.955968869,-0.0003084037841543938,7.38393793207582e-05
2.966725103,-0.0003181347043181284,7.357368601442946e-05
2.981220993,-0.00031813659632481516,7.35733919739075e-05
2.993770102,-0.000318138330356074,7.357317827757755e-05
3.006972775,-0.0003181395218145953,7.357306250310985e-05
3.021689925,-0.0003181405454487068,7.357295167914808e-05
3.032854056,-0.0003181414902907369,7.357283177648563e-05
3.045843884,-0.00031814235681551246,7.357270470099942e-05
3.056736121,-0.0003181431525492648,7.357257002073726e-05
3.069613834,-0.0003181438893231506,7.357243296229866e-05
3.081371735,-0.0003181445712676055,7.357229494197692e-05
3.092671164,-0.00031814520221215125,7.35721568500766e-05
3.103358183,-0.00031814583843786486,7.357202399047285e-05
3.114980398,-0.00031814642937649275,7.35718867932117e-05
3.12724703,-0.00031814697311788494,7.357174998609333e-05
3.139766168,-0.00031814747324326095,7.35716153242188e-05
3.150548704,-0.00031814793313900396,7.357148280440554e-05
3.1635072,-0.0003181483558304674,7.357135231153772e-05
3.178347738,-0.0003181487441913265,7.357122412252884e-05
3.190157002,-0.00031814910085077325,7.35710985414347e-05
3.206955104,-0.0003181494282794685,7.357097581704437e-05
3.218609256,-0.000318149728795427,7.35708561203465e-05
